case,replica,ensemble,time_fs,temperature_k,potential_energy_ev_per_atom,total_energy_ev_per_atom,max_force_ev_per_angstrom,nearest_neighbor_distance_angstrom,rms_displacement_angstrom
compressed_fcc,1,nve,55,143.213769337,-3.40031266212,-3.38237935065,1.0159464199,2.56940531587,0.0599085137424
compressed_fcc,1,nve,60,155.950316411,-3.40190863609,-3.38238044679,1.01018355596,2.57101669342,0.0583642254976
compressed_fcc,1,nve,65,159.656457598,-3.40237164497,-3.38237937052,1.27711575538,2.57461705248,0.0575929057171
compressed_fcc,1,nve,70,157.269486614,-3.40207195282,-3.38237857626,1.38075563652,2.57530613155,0.0579677819496
compressed_fcc,1,nve,75,158.514957585,-3.40222740173,-3.38237806657,1.27007487351,2.57851468638,0.0594648189129
compressed_fcc,1,nve,80,167.905507336,-3.40340352058,-3.38237829532,1.25481761432,2.57930800692,0.0622492203906
compressed_fcc,1,nve,85,177.033965585,-3.40454912186,-3.38238082575,1.17236507144,2.57776981998,0.0668443431204
compressed_fcc,1,nve,90,170.484239438,-3.40372943878,-3.38238130319,0.913449062824,2.57397713098,0.0734438661202
compressed_fcc,1,nve,95,140.575240924,-3.39998459816,-3.38238168475,1.00367661956,2.56596042205,0.0811847206646
compressed_fcc,1,nve,100,96.6679264938,-3.39448308945,-3.38237827548,1.3214160826,2.55517717775,0.0883095638335
compressed_fcc,1,nve,105,59.8616073374,-3.38987088203,-3.38237497676,1.60766963841,2.54862657848,0.0929577200263
compressed_fcc,1,nve,110,48.0150047664,-3.38838839531,-3.38237592849,1.65428321509,2.54771865097,0.0938498872501
compressed_fcc,1,nve,115,64.2396111718,-3.39042329788,-3.38237917642,1.46047940377,2.55155485865,0.0905759099856
compressed_fcc,1,nve,120,97.6042495564,-3.39460039139,-3.38237833051,1.11319047096,2.56036366794,0.0835373409577
compressed_fcc,2,nvt,5,330.398049644,-3.38540077209,-3.3440281362,1.44728431549,2.54563107497,0
compressed_fcc,2,nvt,10,359.963763413,-3.38746738434,-3.34239251258,1.5503959524,2.54984207916,0.0276530228225
compressed_fcc,2,nvt,15,341.689466319,-3.38636302948,-3.34357647583,1.56544093943,2.54365657421,0.0548218228459
compressed_fcc,2,nvt,20,296.674719705,-3.38311243057,-3.34596264967,1.41557979182,2.53674585605,0.0787574862221
compressed_fcc,2,nvt,25,270.952162268,-3.37982773781,-3.3458989505,1.4837634309,2.52774591417,0.0994190867333
compressed_fcc,2,nvt,30,256.756464519,-3.3774535656,-3.34530237182,1.60285627819,2.52639387017,0.116022967037
compressed_fcc,2,nvt,35,226.736490437,-3.37642431259,-3.34803223742,1.53070695905,2.52635979402,0.128275651155
compressed_fcc,2,nvt,40,262.881253587,-3.37564325333,-3.3427251099,1.54546486221,2.52960910299,0.137412681651
compressed_fcc,2,nvt,45,267.019839281,-3.37421488762,-3.34077850808,1.53600497075,2.53239019952,0.144219757029
compressed_fcc,2,nvt,50,232.384656295,-3.37225198746,-3.34315264567,1.62831564245,2.53420485032,0.148975785742
compressed_fcc,2,nvt,55,221.503236824,-3.37181019783,-3.34407343372,1.73607139905,2.53295168278,0.149959278955
compressed_fcc,2,nvt,60,247.072986312,-3.37393021584,-3.34299159283,1.65655258719,2.53186987467,0.146850984973
compressed_fcc,2,nvt,65,271.621724069,-3.37731289864,-3.34330026841,1.36662125509,2.53302344024,0.140559928517
compressed_fcc,2,nvt,70,292.548807167,-3.37991023064,-3.3432770989,1.44253392406,2.53704505466,0.133686365372
compressed_fcc,2,nvt,75,340.167352838,-3.38265109062,-3.3400551369,1.65089746714,2.54166246864,0.126156276939
compressed_fcc,2,nvt,80,358.061912663,-3.3830499649,-3.338213244,1.69938164577,2.54086227359,0.119746254388
compressed_fcc,2,nvt,85,315.239257757,-3.381118536,-3.34164409284,1.95033373584,2.53252198235,0.115819249828
compressed_fcc,2,nvt,90,289.737961605,-3.37914061546,-3.34285945944,1.82620091393,2.52783762947,0.113768935107
compressed_fcc,2,nvt,95,266.29227483,-3.37800979614,-3.34466452265,1.9100260992,2.53022305436,0.112448767591
compressed_fcc,2,nvt,100,226.244709528,-3.37713479996,-3.34880430588,1.76244402568,2.53590915804,0.110787080725
compressed_fcc,2,nvt,105,240.420641977,-3.37792348862,-3.34781787603,1.61785145134,2.53958082078,0.108203487069
compressed_fcc,2,nvt,110,308.130419533,-3.38109302521,-3.34250875491,1.5712679492,2.54384301467,0.104922884926
compressed_fcc,2,nvt,115,319.365051452,-3.38301134109,-3.34302026365,1.50752933983,2.54069667171,0.104434306913
compressed_fcc,2,nvt,120,307.703233059,-3.38301467896,-3.34448390119,1.5342036313,2.5377528829,0.105701308943
compressed_fcc,2,nve,5,293.837671798,-3.41135954857,-3.37456502445,0.706647855386,2.60178282832,0
compressed_fcc,2,nve,10,206.084613037,-3.40036821365,-3.37456217858,1.30217485305,2.57359110167,0.0237367375811
compressed_fcc,2,nve,15,113.691042365,-3.38879442215,-3.37455796372,1.69364666367,2.55291892977,0.042300033681
compressed_fcc,2,nve,20,58.863620728,-3.38192725182,-3.374556315,1.83026483284,2.54153624368,0.0545930513924
compressed_fcc,2,nve,25,56.5630397779,-3.38164114952,-3.37455829279,1.70403559317,2.53882792362,0.060849851943
compressed_fcc,2,nve,30,92.5605685683,-3.38615036011,-3.37455987189,1.35366000996,2.54349703553,0.0625497197329
compressed_fcc,2,nve,35,138.799664648,-3.39194321632,-3.37456264161,1.04937672744,2.55138730832,0.0620178819631
compressed_fcc,2,nve,40,172.156675023,-3.39611983299,-3.37456227404,0.948772913825,2.55627953543,0.0616380574868
compressed_fcc,2,nve,45,184.175034637,-3.39762544632,-3.37456294139,1.14782666896,2.55859612887,0.0628134221066
compressed_fcc,2,nve,50,179.687039737,-3.39706301689,-3.37456250129,1.33072064462,2.5592989535,0.0654064467937
compressed_fcc,2,nve,55,170.00116288,-3.39584755898,-3.37455991451,1.34510799138,2.56063535103,0.0682575228738
compressed_fcc,2,nve,60,165.960385089,-3.39534211159,-3.37456045567,1.38913043012,2.56160228389,0.0701920133917
compressed_fcc,2,nve,65,172.816246757,-3.3961994648,-3.37455931389,1.24592657891,2.56454795193,0.0707040930081
compressed_fcc,2,nve,70,188.168283029,-3.39812350273,-3.37456096092,1.15857204448,2.56979662153,0.0701825784899
compressed_fcc,2,nve,75,204.040287791,-3.40011191368,-3.3745618702,1.20693732844,2.5753730733,0.0697660965472
compressed_fcc,2,nve,80,211.700928083,-3.40107154846,-3.37456223515,1.20052607195,2.5767323682,0.0708177834707
compressed_fcc,2,nve,85,205.9550913,-3.40035152435,-3.37456170807,1.31790769398,2.57109621018,0.0741423630538
compressed_fcc,2,nve,90,186.652830901,-3.39793586731,-3.37456309129,1.40324290005,2.56585252086,0.079482546205
compressed_fcc,2,nve,95,157.847259862,-3.39432668686,-3.3745609612,1.28935586025,2.5579634445,0.085718644543
compressed_fcc,2,nve,100,126.388452216,-3.39038658142,-3.37456014594,1.40054516575,2.55125854477,0.0914336997842
compressed_fcc,2,nve,105,100.726222403,-3.38717293739,-3.37455994126,1.39660914011,2.54600041129,0.0953392466045
compressed_fcc,2,nve,110,88.904435675,-3.38569283485,-3.37456016972,1.51396140178,2.54498261025,0.0964824700698
compressed_fcc,2,nve,115,95.1673333776,-3.38647675514,-3.37455984632,1.54816565742,2.54802687639,0.0943468215503
compressed_fcc,2,nve,120,117.548695257,-3.38928079605,-3.37456128008,1.44829974255,2.55258668447,0.0888910353679
hot_expanded_fcc,0,nvt,5,845.153347357,-3.52538728714,-3.41955669356,1.47916643383,2.64861706482,0
hot_expanded_fcc,0,nvt,10,743.685682569,-3.52181839943,-3.42869364583,1.62448143243,2.64483203593,0.0413572311375
hot_expanded_fcc,0,nvt,15,717.464363666,-3.51808333397,-3.42824202917,1.52852160858,2.63819932635,0.080866532182
hot_expanded_fcc,0,nvt,20,693.782528442,-3.51114249229,-3.42426664067,1.70338177778,2.63020539404,0.119569449201
hot_expanded_fcc,0,nvt,25,610.669818488,-3.50404763222,-3.42757920246,1.82396175553,2.62358464102,0.154674428441
hot_expanded_fcc,0,nvt,30,515.647489077,-3.49972677231,-3.4351570939,2.22843824839,2.62469539967,0.185172070155
hot_expanded_fcc,0,nvt,35,615.103436683,-3.5007622242,-3.4237386142,2.35379860735,2.62946867494,0.210849684833
hot_expanded_fcc,0,nvt,40,627.55961393,-3.50611233711,-3.42752895735,2.14670056516,2.6364416306,0.233736006176
hot_expanded_fcc,0,nvt,45,697.355431192,-3.51333546638,-3.4260122138,1.96753875801,2.64331055186,0.254260750541
hot_expanded_fcc,0,nvt,50,793.535845099,-3.52147769928,-3.42211067935,1.4956791696,2.65307777701,0.272535325179
hot_expanded_fcc,0,nvt,55,766.918456033,-3.52666759491,-3.43063361991,1.00207534272,2.66065860866,0.290139855942
hot_expanded_fcc,0,nvt,60,872.108114615,-3.52758097649,-3.41837509128,1.15116051801,2.66217456074,0.307756895914
hot_expanded_fcc,0,nvt,65,830.459422271,-3.52347350121,-3.41948288947,1.40487936381,2.65343900431,0.329338303142
hot_expanded_fcc,0,nvt,70,784.026606628,-3.51614999771,-3.41797373015,1.84726188263,2.6340109542,0.352170357433
hot_expanded_fcc,0,nvt,75,710.414632659,-3.51044416428,-3.42148563089,2.00412088727,2.6221432109,0.37392852267
hot_expanded_fcc,0,nvt,80,713.748050504,-3.50969958305,-3.42032363715,1.9690013454,2.62158856347,0.392705242608
hot_expanded_fcc,0,nvt,85,763.422354292,-3.51438355446,-3.41878736335,1.80530749059,2.62900799769,0.409975748916
hot_expanded_fcc,0,nvt,90,804.678699807,-3.5219771862,-3.42121485152,1.49186894656,2.63974521754,0.425767942788
hot_expanded_fcc,0,nvt,95,854.842617738,-3.52910757065,-3.422063681,1.31403686858,2.64915034836,0.440978689563
hot_expanded_fcc,0,nvt,100,869.397506406,-3.53545713425,-3.42659067297,1.10912047723,2.66357542475,0.454305269815
hot_expanded_fcc,0,nvt,105,878.136982462,-3.53939914703,-3.42943832349,1.12418033284,2.68125636834,0.466769681454
hot_expanded_fcc,0,nvt,110,929.851953088,-3.54047894478,-3.42404234254,1.26675319455,2.68762619898,0.479371511529
hot_expanded_fcc,0,nvt,115,925.205468924,-3.54005646706,-3.42420170027,1.35202675069,2.68744626213,0.493129393326
hot_expanded_fcc,0,nvt,120,920.051976932,-3.53854846954,-3.42333902602,1.44707624475,2.68398946782,0.507293875834
hot_expanded_fcc,0,nve,5,706.989058464,-3.62003207207,-3.53150249108,0.137244737304,2.98117616371,0
hot_expanded_fcc,0,nve,10,676.475930781,-3.61621141434,-3.53150270494,0.302564267385,2.9283842287,0.039403019045
hot_expanded_fcc,0,nve,15,625.328885987,-3.60980653763,-3.53150249092,0.513476586876,2.87833371187,0.0776222534876
hot_expanded_fcc,0,nve,20,554.972559419,-3.60099577904,-3.53150179245,0.778610945208,2.83228986126,0.113988505506
hot_expanded_fcc,0,nve,25,470.423920807,-3.59040737152,-3.53150061462,1.07582060961,2.79168601959,0.147790421352
hot_expanded_fcc,0,nve,30,356.619265026,-3.57615542412,-3.53149935239,1.40668446698,2.74950824357,0.186789302193
hot_expanded_fcc,0,nve,35,284.001682705,-3.56706190109,-3.53149904525,1.52819694621,2.72692001749,0.212359305227
hot_expanded_fcc,0,nve,40,237.505533113,-3.56123900414,-3.53149842318,1.50582572156,2.71314589795,0.23389251391
hot_expanded_fcc,0,nve,45,221.037823427,-3.5591776371,-3.53149915233,1.35236827994,2.70856251114,0.25161914079
hot_expanded_fcc,0,nve,50,229.858245328,-3.56028270721,-3.53149972408,1.11886083541,2.71093735343,0.26609683846
hot_expanded_fcc,0,nve,55,254.063963539,-3.5633149147,-3.53150087746,0.962859968441,2.72014347827,0.278080357865
hot_expanded_fcc,0,nve,60,283.434128732,-3.5669927597,-3.5315009733,0.789938782759,2.73404859087,0.288362121399
hot_expanded_fcc,0,nve,65,310.412363417,-3.57037115097,-3.53150113433,0.734288674812,2.74719156973,0.29764220781
hot_expanded_fcc,0,nve,70,330.542228977,-3.57289195061,-3.5315012605,0.713252184841,2.75252036631,0.306454864754
hot_expanded_fcc,0,nve,75,341.711917661,-3.57429099083,-3.53150162581,0.664260177961,2.75407441899,0.315143467015
hot_expanded_fcc,0,nve,80,343.411935711,-3.57450342178,-3.53150117951,0.70691509867,2.75388576923,0.323864841751
hot_expanded_fcc,0,nve,85,336.287978456,-3.5736117363,-3.5315015601,0.844542431691,2.7496501117,0.332610410136
hot_expanded_fcc,0,nve,90,321.835418264,-3.57180213928,-3.53150172107,0.976009709582,2.7415793489,0.341237806258
hot_expanded_fcc,0,nve,95,302.167912459,-3.5693385601,-3.53150091841,1.07607976317,2.73345101213,0.349507541079
hot_expanded_fcc,0,nve,100,280.017028995,-3.56656479836,-3.53150090316,1.12784799777,2.72272777947,0.357120878839
hot_expanded_fcc,0,nve,105,258.945550233,-3.56392526627,-3.5314999539,1.13657398497,2.71256515959,0.363760256645
hot_expanded_fcc,0,nve,110,243.214765672,-3.56195569038,-3.53150019601,1.32912960825,2.70716581465,0.369137423925
hot_expanded_fcc,0,nve,115,236.619100193,-3.56112980843,-3.53150022711,1.42161421359,2.70675963399,0.373048913865
hot_expanded_fcc,0,nve,120,240.574293851,-3.56162548065,-3.53150062769,1.38446002365,2.70919822216,0.375423120465
hot_expanded_fcc,1,nvt,5,655.723769934,-3.51885843277,-3.43674832102,1.90017299288,2.64357658616,0
hot_expanded_fcc,1,nvt,10,688.154694899,-3.52063965797,-3.43446852694,2.07126127905,2.64671094961,0.0389677604863
hot_expanded_fcc,1,nvt,15,695.003727468,-3.52339816093,-3.43636939006,2.12135888834,2.65142055351,0.0765335389399
hot_expanded_fcc,1,nvt,20,793.794300784,-3.52624630928,-3.42684692537,1.99293529552,2.65647216759,0.113467994987
hot_expanded_fcc,1,nvt,25,921.912023412,-3.52820634842,-3.41276398879,1.72442978989,2.65303325691,0.152934225028
hot_expanded_fcc,1,nvt,30,951.475590628,-3.52828288078,-3.40913855408,1.40598361382,2.65026384956,0.191683999019
hot_expanded_fcc,1,nvt,35,950.962825106,-3.52474164963,-3.40566153172,1.58563319345,2.64662318824,0.230230059737
hot_expanded_fcc,1,nvt,40,936.254577379,-3.52119064331,-3.40395230073,1.66802858618,2.64398199854,0.267279192943
hot_expanded_fcc,1,nvt,45,849.885806814,-3.51885962486,-3.41243642996,1.55497678645,2.6459209735,0.300258519217
hot_expanded_fcc,1,nvt,50,844.321831964,-3.5172150135,-3.41148854276,1.53313023177,2.64819229073,0.329999741793
hot_expanded_fcc,1,nvt,55,791.541088768,-3.5148973465,-3.41578011111,1.51874501855,2.65004249384,0.357846199937
hot_expanded_fcc,1,nvt,60,800.2197117,-3.51247954369,-3.41227556609,1.39049842279,2.6456293548,0.3837423425
hot_expanded_fcc,1,nvt,65,730.99719334,-3.50874853134,-3.41721263774,1.36227421229,2.63433822269,0.407895346898
hot_expanded_fcc,1,nvt,70,712.095074538,-3.50579881668,-3.41662985739,1.36677301156,2.62389322311,0.429048418097
hot_expanded_fcc,1,nvt,75,735.456650108,-3.50560474396,-3.41351043459,1.67251460501,2.62626140906,0.447245911776
hot_expanded_fcc,1,nvt,80,804.818076478,-3.50481200218,-3.40403221467,1.74349235758,2.62497904274,0.463454927401
hot_expanded_fcc,1,nvt,85,750.000426966,-3.50347590446,-3.4095604149,1.97924464297,2.62182272692,0.477768329217
hot_expanded_fcc,1,nvt,90,822.883571611,-3.50334429741,-3.4003023381,2.02849928158,2.62017963229,0.488256605436
hot_expanded_fcc,1,nvt,95,859.666336193,-3.50145959854,-3.39381168006,2.36387034771,2.61445032462,0.497675168127
hot_expanded_fcc,1,nvt,100,842.458602981,-3.5018260479,-3.39633289177,2.42807223445,2.60986551103,0.506195364609
hot_expanded_fcc,1,nvt,105,824.055077328,-3.50677871704,-3.4035900611,2.17062170059,2.6150094864,0.513062730253
hot_expanded_fcc,1,nvt,110,851.63458333,-3.51362347603,-3.40698129831,1.86310715645,2.62648661508,0.519514755362
hot_expanded_fcc,1,nvt,115,922.427401243,-3.52168512344,-3.4061782279,1.93775232389,2.64168278208,0.526228266311
hot_expanded_fcc,1,nvt,120,974.662650335,-3.52738189697,-3.40533407317,1.97301012433,2.65435934861,0.534006926206
hot_expanded_fcc,1,nve,5,691.254134046,-3.61990690231,-3.53334765771,0.128970962152,2.9819863904,0
hot_expanded_fcc,1,nve,10,658.57701442,-3.6158144474,-3.53334705072,0.249090941819,2.92982541109,0.0389236443935
hot_expanded_fcc,1,nve,15,605.147645263,-3.60912442207,-3.53334748206,0.412094888068,2.88020418569,0.0765814792173
hot_expanded_fcc,1,nve,20,532.809512624,-3.600066185,-3.53334746802,0.609243428875,2.83432913495,0.112297346702
hot_expanded_fcc,1,nve,25,445.916802393,-3.58918476105,-3.53334679977,0.832842385515,2.79350186141,0.145353312197
hot_expanded_fcc,1,nve,30,353.049838484,-3.5775551796,-3.53334607354,1.05278492553,2.75898887265,0.175026668511
hot_expanded_fcc,1,nve,35,267.074675346,-3.56678795815,-3.533344712,1.22251838463,2.73215837976,0.200683589896
hot_expanded_fcc,1,nve,40,201.86884974,-3.55862188339,-3.53334374865,1.29962288201,2.71423793979,0.221911107754
hot_expanded_fcc,1,nve,45,166.801567827,-3.55423069,-3.53334370069,1.26741891211,2.70574782375,0.238633204965
hot_expanded_fcc,1,nve,50,174.582232156,-3.55520629883,-3.5333450102,1.03101463329,2.71164181515,0.257737020282
hot_expanded_fcc,1,nve,55,204.214457315,-3.55891823769,-3.5333463846,0.919861055506,2.72386821898,0.264634687744
hot_expanded_fcc,1,nve,60,239.0685652,-3.56328248978,-3.53334618503,0.972438862847,2.73528612384,0.269325291751
hot_expanded_fcc,1,nve,65,271.195870426,-3.56730604172,-3.53334673713,0.985927755633,2.74777972205,0.272558588814
hot_expanded_fcc,1,nve,70,296.080421485,-3.57042217255,-3.53334681001,0.952559798996,2.75096186219,0.274918119188
hot_expanded_fcc,1,nve,75,312.059763207,-3.57242321968,-3.53334691468,0.871895883934,2.75046323237,0.276780957044
hot_expanded_fcc,1,nve,80,320.298918678,-3.57345485687,-3.53334684003,1.12649151186,2.74757652806,0.278315302378
hot_expanded_fcc,1,nve,85,324.990181966,-3.57404112816,-3.5333456686,1.41805705717,2.74472263291,0.27952455212
hot_expanded_fcc,1,nve,90,331.835302818,-3.57489800453,-3.53334539496,1.56745762367,2.74592241147,0.280348655979
hot_expanded_fcc,1,nve,95,344.597445562,-3.57649636269,-3.53334567018,1.53334040197,2.75144689618,0.280791007862
hot_expanded_fcc,1,nve,100,362.476124391,-3.57873558998,-3.53334611892,1.33430278907,2.75800410975,0.280999932393
hot_expanded_fcc,1,nve,105,380.753844448,-3.58102440834,-3.53334619054,1.03758120021,2.76399055331,0.281253477275
hot_expanded_fcc,1,nve,110,393.924079074,-3.58267426491,-3.53334686267,0.725207473296,2.76922803172,0.281859401129
hot_expanded_fcc,1,nve,115,398.430034346,-3.58323836327,-3.53334672269,0.602011566886,2.76965680893,0.283033238619
hot_expanded_fcc,1,nve,120,393.389300544,-3.58260703087,-3.53334659391,0.679150805821,2.76708713269,0.284817595319
hot_expanded_fcc,2,nvt,5,951.971740379,-3.50545358658,-3.38624713171,2.22961766555,2.61854884775,0
hot_expanded_fcc,2,nvt,10,899.716049253,-3.5083796978,-3.39571673096,2.10751013186,2.61813338197,0.0444296424522
hot_expanded_fcc,2,nvt,15,969.379203236,-3.5126311779,-3.39124495042,2.19479999974,2.61887837999,0.0884823901431
hot_expanded_fcc,2,nvt,20,1009.64036803,-3.51479935646,-3.38837160251,2.10709673628,2.6196015049,0.132935952037
hot_expanded_fcc,2,nvt,25,1048.01989358,-3.51333165169,-3.38209799123,1.84384889425,2.61373988685,0.176660563377
hot_expanded_fcc,2,nvt,30,978.058062849,-3.5094935894,-3.38702059007,1.94263079346,2.59863864474,0.21864084229
hot_expanded_fcc,2,nvt,35,863.561325747,-3.5039639473,-3.39582829596,2.57623247939,2.5892155695,0.256837484779
hot_expanded_fcc,2,nvt,40,854.583109617,-3.50166678429,-3.39465539039,2.82667200054,2.58987104841,0.290064226373
hot_expanded_fcc,2,nvt,45,813.058749096,-3.50103211403,-3.3992204247,2.55666533765,2.59217918133,0.319781409071
hot_expanded_fcc,2,nvt,50,771.001009757,-3.5004222393,-3.40387704455,2.20563685703,2.59866094643,0.347583845374
hot_expanded_fcc,2,nvt,55,792.867270927,-3.4994430542,-3.40015975351,2.08406000973,2.60014837285,0.372656430224
hot_expanded_fcc,2,nvt,60,745.263997143,-3.4993083477,-3.40598595664,2.24139338343,2.60005984649,0.395003817627
hot_expanded_fcc,2,nvt,65,796.96294049,-3.50220751762,-3.40241135481,2.48592188769,2.60711655734,0.413754276319
hot_expanded_fcc,2,nvt,70,850.059105929,-3.50758647919,-3.40114158366,2.41141717003,2.62100567017,0.431737754619
hot_expanded_fcc,2,nvt,75,929.618042066,-3.51462340355,-3.39821609178,1.97843645765,2.63069749183,0.447703766615
hot_expanded_fcc,2,nvt,80,1002.88868081,-3.52087712288,-3.39529481913,1.66827057785,2.63579430617,0.461733057457
hot_expanded_fcc,2,nvt,85,1045.52632355,-3.52477192879,-3.39385051462,1.82515710689,2.64023608519,0.474175951258
hot_expanded_fcc,2,nvt,90,1045.66327841,-3.52596139908,-3.39502283534,1.68506034225,2.63817471495,0.485655065548
hot_expanded_fcc,2,nvt,95,977.0658763,-3.52462887764,-3.40228012048,1.37633661006,2.6322939286,0.498158071586
hot_expanded_fcc,2,nvt,100,999.22602084,-3.51992917061,-3.39480550727,1.59950199555,2.62508524682,0.511267062945
hot_expanded_fcc,2,nvt,105,860.404750474,-3.51334357262,-3.40560318947,2.07074753789,2.62314394322,0.523708378128
hot_expanded_fcc,2,nvt,110,800.701379458,-3.5081744194,-3.40791012709,2.44546351436,2.62275227839,0.533807283402
hot_expanded_fcc,2,nvt,115,813.291211585,-3.50533699989,-3.40349620148,2.6161124041,2.62284258004,0.542471117294
hot_expanded_fcc,2,nvt,120,888.207508843,-3.50362467766,-3.39240281694,2.52865577836,2.61634516211,0.550684977268
hot_expanded_fcc,2,nve,5,1292.5368645,-3.61869859695,-3.45684637922,0.189436589043,2.9587176357,0
hot_expanded_fcc,2,nve,10,1228.29952112,-3.61065554619,-3.45684716594,0.426778827142,2.88429684328,0.0532025988551
hot_expanded_fcc,2,nve,15,1115.69186216,-3.59655570984,-3.45684812613,0.773718104366,2.81418789849,0.104508971622
hot_expanded_fcc,2,nve,20,954.016577349,-3.57630991936,-3.45684740882,1.25311605492,2.75079684886,0.152666276016
hot_expanded_fcc,2,nve,25,740.620360146,-3.54958438873,-3.45684347659,1.80829144964,2.69220220027,0.200272715636
hot_expanded_fcc,2,nve,30,560.110695356,-3.52697730064,-3.45683991369,2.15384031778,2.65248749662,0.237236864271
hot_expanded_fcc,2,nve,35,442.864047171,-3.51229333878,-3.45683764528,2.2134183536,2.62840104043,0.267441609447
hot_expanded_fcc,2,nve,40,414.359462713,-3.5087249279,-3.45683859505,1.96685096762,2.62106837522,0.291116589131
hot_expanded_fcc,2,nve,45,462.20953606,-3.51472020149,-3.45684205463,1.56567081668,2.62657967044,0.309431011878
hot_expanded_fcc,2,nve,50,547.367479103,-3.5253868103,-3.4568451363,1.22984895077,2.64414505942,0.324147195661
hot_expanded_fcc,2,nve,55,629.8970612,-3.53572201729,-3.45684594102,1.08449233291,2.67115103524,0.337077244943
hot_expanded_fcc,2,nve,60,686.66216478,-3.54283165932,-3.45684742377,1.13788869632,2.69231746259,0.349612075062
hot_expanded_fcc,2,nve,65,710.376096666,-3.54580020905,-3.45684650116,1.14729948211,2.69844257124,0.362513025289
hot_expanded_fcc,2,nve,70,701.6128454,-3.54470229149,-3.45684592303,1.10428756457,2.68950799978,0.375929342378
hot_expanded_fcc,2,nve,75,665.985233355,-3.54024028778,-3.45684522961,1.48218796453,2.67839955958,0.389515925571
hot_expanded_fcc,2,nve,80,615.376403316,-3.53390192986,-3.45684413881,1.99704003269,2.66584029761,0.402606587739
hot_expanded_fcc,2,nve,85,566.331858455,-3.52775907516,-3.45684267055,2.3568878917,2.65222199271,0.414437616967
hot_expanded_fcc,2,nve,90,533.334803382,-3.52362751961,-3.45684302541,2.43613219908,2.6414937231,0.424376113469
hot_expanded_fcc,2,nve,95,521.226687244,-3.52211093903,-3.45684263018,2.21607130868,2.63588781267,0.432071186689
hot_expanded_fcc,2,nve,100,524.012848749,-3.52246165276,-3.45684445914,1.7879514548,2.63516823243,0.437462557587
hot_expanded_fcc,2,nve,105,531.810041117,-3.52343821526,-3.45684465268,1.49520366838,2.63741935615,0.440663535306
hot_expanded_fcc,2,nve,110,539.276282935,-3.5243730545,-3.45684456479,1.76097160601,2.63902980176,0.441819365733
hot_expanded_fcc,2,nve,115,548.187287286,-3.5254881382,-3.45684380733,1.98970380728,2.64323838918,0.441040604422
hot_expanded_fcc,2,nve,120,563.141061219,-3.5273604393,-3.45684358817,2.03044196396,2.65270253282,0.438432235699
