time,exact_position,float64_exact_position,low_precision_exact_position,float64_biased_position
400.5,-0.0530384343138,0.470265841539,0.489,-0.975629950685
401.4,0.749255135343,0.983846397025,0.984,-0.771888952193
402.3,0.984527356129,0.750991109287,0.733,0.0284009328708
403.2,0.474728901866,-0.0516347072747,-0.075,0.80674135897
404.1,-0.394334920876,-0.815085713235,-0.827,0.961597463811
405,-0.964973937174,-0.960138162777,-0.95,0.373289808196
405.9,-0.805339916061,-0.376742003561,-0.351,-0.503512220625
406.8,-0.0362407021657,0.492485090195,0.515,-0.991178411013
407.7,0.760284752614,0.988067959928,0.991,-0.712819416297
408.6,0.981441864064,0.734012122783,0.714,0.116436994311
409.5,0.459863339347,-0.0769324314038,-0.105,0.855705902034
410.4,-0.409730592504,-0.829509008151,-0.843,0.933648589657
411.3,-0.969248580559,-0.952744198038,-0.942,0.290027605424
412.2,-0.795258566311,-0.353140516949,-0.326,-0.577739150813
413.1,-0.0194327237843,0.514387852732,0.537,-0.999004313567
414,0.771099416681,0.991654559861,0.994,-0.64819609809
414.9,0.978078891657,0.716561437433,0.697,0.203565861441
415.8,0.444867760938,-0.102180716378,-0.13,0.898003392838
416.7,-0.425010422135,-0.843399234974,-0.857,0.898425389212
417.6,-0.973249190974,-0.944737970469,-0.935,0.204505713666
418.5,-0.784952375306,-0.329312091341,-0.302,-0.647464748121
419.4,-0.00261925124253,0.535960053757,0.559,-0.999046684475
420.3,0.781696069943,0.994603891966,0.996,-0.578522496544
421.2,0.974439389712,0.698650267586,0.676,0.289108688047
422.1,0.429746406298,-0.12736333687,-0.157,0.933304279393
423,-0.440170089745,-0.856747467416,-0.871,0.856202296622
423.9,-0.976974637338,-0.936124625121,-0.925,0.117390458724
424.8,-0.774424256889,-0.305272039619,-0.276,-0.712145760248
425.7,0.0141949618329,0.557187830308,0.583,-0.991305193615
426.6,0.792071716438,0.996914060911,0.999,-0.504341458845
427.5,0.970524387213,0.680290123512,0.658,0.372398985218
428.4,0.414503550645,-0.15246410975,-0.182,0.961333522278
429.3,-0.455205309284,-0.869545127491,-0.885,0.807308284218
430.2,-0.980423866367,-0.926909697194,-0.918,0.0293605807544
431.1,-0.763677187644,-0.281035810661,-0.254,-0.771278238715
432,0.031005161606,0.578057540762,0.602,-0.975840157181
432.9,0.802223422688,0.998583582109,1,-0.426230950922
433.8,0.96633499104,0.661492804007,0.639,0.45278781415
434.7,0.399143503551,-0.177466904488,-0.207,0.981872737551
435.6,-0.470111829885,-0.881783991028,-0.895,0.752124299396
436.5,-0.983595902868,-0.917099108486,-0.903,-0.058898053995
437.4,-0.75271420606,-0.256618979417,-0.226,-0.824401465273
438.3,0.0478065953756,0.598555773597,0.622,-0.952772067746
439.2,0.812148318529,0.999611382675,0.997,-0.34479955434
440.1,0.961872385649,0.642270388808,0.615,0.529648842219
441,0.383670607718,-0.202355653515,-0.231,0.994761898246
441.9,-0.484885437069,-0.893456192955,-0.903,0.691080296548
442.8,-0.986489850021,-0.906699163584,-0.889,-0.146697796965
443.7,-0.741538411672,-0.232037236896,-0.202,-0.871101541495
444.6,0.0645945129186,0.618669356018,0.639,-0.92228065547
445.5,0.821843597924,0.999996802113,0.993,-0.260681724671
446.4,0.957137832739,0.622635230834,0.595,0.602383222918
447.3,0.368089237755,-0.227114362553,-0.255,0.99990058118
448.2,-0.499521953935,-0.904554232356,-0.912,0.624651887162
449.1,-0.989104889628,-0.895716545812,-0.877,-0.233354574955
450,-0.730152964181,-0.207306380084,-0.178,-0.911014613574
450.9,0.0813641678338,0.638385362414,0.656,-0.884603487767
451.8,0.831306519752,0.999739592739,0.993,-0.174532848263
452.7,0.952132670898,0.602599948241,0.577,0.670424261641
453.6,0.352403798941,-0.251727120892,-0.276,0.997248749389
454.5,-0.514017242341,-0.915070977286,-0.92,0.553356634195
455.4,-0.991440282346,-0.884158312941,-0.867,-0.318193219937
456.3,-0.718561082561,-0.182442301794,-0.155,-0.943829707219
457.2,0.098110818883,0.657691122672,0.675,-0.840034118352
458.1,0.840534408587,0.998839919846,0.993,-0.0870241359369
459,0.946858315222,0.582177416322,0.557,0.73324183097
459.9,0.336618725976,-0.276178111613,-0.301,0.986827064062
460.8,-0.528367204075,-0.924999669362,-0.93,0.477750019591
461.7,-0.993495367897,-0.872031892648,-0.853,-0.40055272948
462.6,-0.706766044156,-0.15746098045,-0.128,-0.96929115054
463.5,0.114829731332,0.676574230314,0.694,-0.788919800078
464.4,0.849524655455,0.997298361589,0.99,0.0011626066104
465.3,0.941316256913,0.561380759226,0.535,0.790346501049
466.2,0.32073848173,-0.300451621755,-0.326,0.968716723564
467.1,-0.542567782011,-0.934333928099,-0.94,0.398421116359
468,-0.995269565251,-0.859345077745,-0.842,-0.479791416817
468.9,-0.694771183742,-0.132378469819,-0.105,-0.987200566067
469.8,0.131516178288,0.695022550473,0.713,-0.731658779386
470.7,0.858274718568,0.995115908623,0.989,0.0893402909532
471.6,0.935508062864,0.540223341527,0.513,0.84129335287
472.5,0.30476755598,-0.324532052411,-0.353,0.943058830797
473.4,-0.556614961258,-0.943067755015,-0.952,0.315987998935
474.3,-0.996762372794,-0.84610602117,-0.828,-0.55529191041
475.2,-0.682579892594,-0.107210888698,-0.075,-0.99741841636
476.1,0.14816544204,0.713024227688,0.734,-0.668697193456
477,0.866782124044,0.992293963459,0.986,0.176821899241
477.9,0.929435375209,0.518718759633,0.49,0.885685444771
478.8,0.288710464143,-0.348403928753,-0.377,0.910053293829
479.7,-0.570504770298,-0.951195537483,-0.96,0.231092927589
480.6,-0.99797336847,-0.832323230749,-0.814,-0.626465964069
481.5,-0.670195617521,-0.08197441055,-0.05,-0.999865091192
482.4,0.164772815386,0.730567693527,0.751,-0.60052559422
483.3,0.875044466608,0.988834339566,0.983,0.262925836952
484.2,0.923099910862,0.496880833054,0.468,0.92317690512
485.1,0.272571745995,-0.372051909976,-0.402,0.869957268346
486,-0.584233282103,-0.958712052339,-0.966,0.144397344382
486.9,-0.998902209896,-0.818005563731,-0.797,-0.692759040148
487.8,-0.657621859895,-0.0566852531159,-0.022,-0.994521527812
488.7,0.181333602969,0.747641674015,0.769,-0.527675126332
489.6,0.883059410271,0.984739260204,0.978,0.346981243396
490.5,0.916503461031,0.474723595515,0.444,0.953475627102
491.4,0.256355964391,-0.395460799159,-0.428,0.823083154084
492.3,-0.597796615248,-0.965612469238,-0.974,0.056576719687
493.2,-0.999548634465,-0.803162221088,-0.782,-0.753654630113
494.1,-0.644862174661,-0.0313596679885,0.003,-0.981429359468
495,0.197843122605,0.764235196888,0.786,-0.450713388864
495.9,0.890824688991,0.980011356999,0.975,0.428333218583
496.8,0.909647890712,0.45226128594,0.424,0.976345544607
497.7,0.240067703975,-0.418615553026,-0.449,0.769796160829
498.6,-0.611190935011,-0.97189235376,-0.98,-0.0316847105999
499.5,-0.999912459414,-0.787802741612,-0.766,-0.808678278802
500.4,-0.631920169328,-0.0060139301705,0.028,-0.960690591031
501.3,0.214296706602,0.780337598633,0.801,-0.370240012981
502.2,0.898338107311,0.974653668247,0.965,0.506347925735
503.1,0.902535138162,0.429508339304,0.397,0.991608471493
504,0.223711569881,-0.441501291617,-0.472,0.710511462964
504.9,-0.624412454451,-0.977547670257,-0.982,-0.119699276139
505.8,-0.999993581879,-0.771936995777,-0.746,-0.85740128105
506.7,-0.618799502954,0.0193356723847,0.054,-0.932466804246
507.6,0.230689703084,0.795938531352,0.813,-0.286881990036
508.5,0.905597540984,0.968669636964,0.955,0.580417529699
509.4,0.895167214349,0.406479377352,0.373,0.999145489879
510.3,0.207292186434,-0.464103307851,-0.492,0.64569096472
511.2,-0.637457435486,-0.982574784448,-0.982,-0.206781229986
512.1,-0.999791978926,-0.755575179403,-0.728,-0.899444021848
513,-0.605503885109,0.0446728492399,0.079,-0.896977898803
513.9,0.247017477305,0.811027969404,0.826,-0.201288786505
514.8,0.912600937569,0.962063108674,0.947,0.649964932758
515.7,0.887546202387,0.383189199205,0.35,0.998897876675
516.6,0.19081419584,-0.486407076974,-0.511,0.575839701356
517.5,-0.650322189944,-0.986970465755,-0.986,-0.292252091443
518.4,-0.999307707553,-0.738727807096,-0.713,-0.93447893404
519.3,-0.592037074826,0.0699813179434,0.1,-0.854500379031
520.2,0.263275412958,0.825596215849,0.838,-0.1141272838
521.1,0.919346317016,0.954838328934,0.94,0.714448270975
522,0.879674256943,0.359652771851,0.329,0.990867561106
522.9,0.174282256877,-0.508398265897,-0.533,0.501501904273
523.8,-0.663003080608,-0.990731889376,-0.99,-0.3754459323
524.7,-0.998540904677,-0.7214057055,-0.696,-0.962233050488
525.6,-0.578402879538,0.0952448144919,0.126,-0.805365199577
526.5,0.279458913482,0.839633908683,0.852,-0.0260765824071
527.4,0.925831772223,0.946999940613,0.931,0.773365136004
528.3,0.871553603629,0.335885220525,0.303,0.975117109685
529.2,0.157701043573,-0.530062742401,-0.555,0.423256760756
530.1,-0.675496522246,-0.993856638105,-0.992,-0.455714565271
531,-0.997491787094,-0.703620006329,-0.677,-0.98249013084
531.9,-0.564605154005,0.120447103783,0.152,-0.74995518684
532.8,0.29556340336,0.853132026851,0.866,0.0621772891841
533.7,0.932055469575,0.938552980899,0.924,0.826256489504
534.6,0.863186538377,0.311901818989,0.281,0.951769238736
535.5,0.14107524389,-0.551386584226,-0.576,0.341713901356
536.4,-0.687798982621,-0.996342703882,-0.996,-0.532432594215
537.3,-0.996160651417,-0.685382139225,-0.658,-0.995092346323
538.2,-0.550647799219,0.145571990047,0.18,-0.688702056261
539.1,0.311584329415,0.866081896045,0.882,0.149946719526
540,0.938015649462,0.929502878071,0.915,0.872710239637
