time,position,velocity,exact_position,exact_velocity,energy
208.8,-0.231543422684,-0.96794822536,0.115652083911,-0.993289784246,0.495268061783
209.6,-0.859864036562,-0.50796407377,-0.631966893946,-0.774995383829,0.498696830807
210.4,-0.964949267076,0.261121011891,-0.996243234106,-0.0865991830077,0.49965563544
211.2,-0.482853759452,0.871311496833,-0.756211796741,0.654326920178,0.496165738765
212,0.293062818937,0.951300710772,-0.0574724308477,0.998347093797,0.495429429079
212.8,0.89064790549,0.452414461927,0.676128940393,0.736783316833,0.498966268458
213.6,0.946265333836,-0.321770257792,0.999599569159,0.0282966665482,0.49947709041
214.4,0.426071373798,-0.900154738134,0.716726512594,-0.69735436196,0.495907684078
215.2,-0.35339103931,-0.930786562861,-0.000903228976368,-0.999999592089,0.495624426133
216,-0.917811668987,-0.395025977461,-0.71798508397,-0.696058488345,0.499211891299
216.8,-0.923735233943,0.381111644268,-0.999546821449,0.0301023542327,0.499266433912
217.6,-0.367557188984,0.925339232767,-0.674796869651,0.738003512667,0.495675491436
218.4,0.412282875211,0.906489162924,0.0592758083845,0.998241643361,0.495849885846
219.2,0.94124491789,0.336031880185,0.757392576458,0.652959788292,0.499429709977
220,0.897450542681,-0.438903973788,0.996085170872,-0.0883987124875,0.499027087383
220.8,0.307549040317,-0.946762616458,0.630565866797,-0.776135740467,0.495472932061
221.6,-0.469498956342,-0.878507269573,-0.117446230706,-0.993079243008,0.49610214635
222.4,-0.960852405998,-0.275671956045,-0.794217020638,-0.607634202567,0.499616186731
223.2,-0.867518096156,0.49491234508,-0.989226423206,0.146393591494,0.498762938236
224,-0.246290835433,0.964337812251,-0.584184351585,0.811620997365,0.495303295878
224.8,0.524806723637,0.846954617319,0.175216108717,0.984529997129,0.496377110486
225.6,0.976554437198,0.214191542496,0.828332828642,0.560236311741,0.499768292844
226.4,0.834059557051,-0.548909107904,0.978993969858,-0.203889202709,0.498478276724
227.2,0.184031562916,-0.977993384442,0.535810505779,-0.844338262722,0.495169338081
228,-0.577981374511,-0.81195945429,-0.232388421229,-0.972623062486,0.496670312346
228.8,-0.988287189404,-0.151840531305,-0.859623650268,-0.510927763877,0.499883557844
229.6,-0.797210920113,0.600674788353,-0.965422708082,0.260689460316,0.498177726256
230.4,-0.121024280263,0.987673828929,-0.485609305885,0.874175955994,0.495073234382
231.2,0.628806776597,0.77366402096,0.288768185018,0.957399047065,0.496976989811
232,0.996002973962,0.0888723528489,0.887982769782,0.459876723232,0.499960109621
232.8,0.757121959402,-0.649998980926,0.948558921965,-0.316600649968,0.497866168307
233.6,0.0575250853154,-0.993339798817,0.433751960507,-0.901032317265,0.495016545677
234.4,-0.677076346223,-0.732223972,-0.34416311981,-0.938909871586,0.497292161893
235.2,-0.999670429484,-0.025542946027,-0.91331346987,-0.407257296748,0.499996704838
236,-0.713955619515,0.696681203729,-0.928460124581,0.371432089437,0.497548663133
236.8,0.00620792466969,0.994968264345,-0.380415326444,0.924815754303,0.495000192692
237.6,0.72259388809,0.687807743607,0.398384304037,0.917218592429,0.497610709636
238.4,0.999274649321,-0.0378902820211,0.935529361486,0.353248940263,0.499992749124
239.2,0.667887353288,-0.740531713355,0.90519486184,-0.424996778926,0.497230367583
240,-0.0699157020779,-0.992552606493,0.325781305535,-0.945445154921,0.495024441027
240.8,-0.765174392725,-0.640595868884,-0.451246819148,-0.89239918658,0.497927459256
241.6,-0.994817242153,0.101169502167,-0.954554678479,-0.298035846492,0.499948306726
242.4,-0.619104408656,0.781372276109,-0.878842478722,0.477112038827,0.496916451344
243.2,0.133339301854,0.986102643884,-0.270036224291,0.962850163614,0.495088896847
244,0.804644788462,0.590780244047,0.502570380261,0.864536299344,0.498237266178
244.8,0.986316325445,-0.164037511258,0.970324535986,0.241806316841,0.499864099469
245.6,0.567805067568,-0.819036892449,0.849492848669,-0.527600132733,0.496612012974
246.4,-0.196220934004,-0.975644592876,0.213370198435,-0.976971421496,0.495192513275
247.2,-0.840844644909,-0.538563348453,-0.55217995102,-0.83372495566,0.498535098584
248,-0.973806451813,0.226238777541,-0.982785151721,-0.184752119222,0.499741495028
248.8,-0.514197840056,0.853372471708,-0.817246067081,0.576288873605,0.496321997094
249.6,0.258305011402,0.961220961004,-0.155976484525,0.987760768747,0.495333607395
250.4,0.873626825023,0.484157421604,0.599906340543,0.800070236027,0.498816119147
251.2,0.95733846858,-0.287520479289,0.991894029398,0.127067834031,0.499582484717
252,0.458500616731,-0.884239454341,0.782212109942,-0.623012211004,0.496051114078
252.8,-0.319339188645,-0.942890374206,0.0980508208611,-0.995181408854,0.495509887587
253.6,-0.902858083168,-0.427783600481,-0.64558678044,-0.763686918129,0.499075763592
254.4,-0.936979311104,0.347633532413,-0.997620103658,-0.0689501905477,0.499389651147
255.2,-0.400939783148,0.911512379174,-0.744510458756,0.667610797398,0.495803763549
256,0.379075387725,0.92072733853,-0.0397907599312,0.999208034107,0.495718490748
256.8,0.928419606696,0.369671020725,0.689065479928,0.724699085394,0.49930981483
257.6,0.912811730711,-0.406333602886,0.999943846022,0.0105973959966,0.499166126279
258.4,0.341749299646,-0.935080393351,0.70426969306,-0.709932531609,0.495583962919
259.2,-0.437270806367,-0.894821937304,-0.0186050053328,-0.999826911909,0.495956028791
260,-0.950207498869,-0.310055885288,-0.730194157146,-0.683239703816,0.499514471455
260.8,-0.884933958351,0.463382099853,-0.998857331486,0.0477915404268,0.498915540553
261.6,-0.281169750399,0.954847702907,-0.661627051908,0.749833077547,0.495395282143
