time,replica_index,volume_factor,number_density,pressure,kinetic_temperature,potential_energy_per_atom,total_energy_per_atom
180.4,1,0.910303498279,1.09853472154,2.69972226293,0.664050428284,-7.96776965556,-6.97169401313
180.8,1,0.906976424125,1.10256449165,2.99799569074,0.646791756012,-7.96118284955,-6.99099521554
181.2,1,0.910931970608,1.09777681788,2.75150197659,0.715660656139,-7.96667962763,-6.89318864343
181.6,1,0.912895100158,1.0954161106,2.45562422987,0.742271597589,-7.97259468627,-6.85918728988
182,1,0.921349574402,1.0853643696,1.79395075315,0.685889134506,-7.98289133182,-6.95405763007
182.4,1,0.925024897587,1.08105198315,1.35261969471,0.673441368492,-7.98726711681,-6.97710506407
182.8,1,0.916702239477,1.09086675797,2.18902534609,0.677894750497,-7.9772500858,-6.96040796005
183.2,1,0.907429705125,1.10201373655,2.80443570377,0.675241597147,-7.96554180438,-6.95267940866
183.6,1,0.903882516046,1.10633847015,3.21963758089,0.745888726821,-7.95582046907,-6.83698737883
184,1,0.901941173817,1.10871975804,3.40341134379,0.686649794265,-7.95108526167,-6.92111057028
184.4,1,0.915716087006,1.0920415336,2.17275334793,0.770232122502,-7.97751268549,-6.82216450174
184.8,1,0.914608564749,1.09336391386,2.1845784154,0.703969705325,-7.97732210184,-6.92136754385
185.2,1,0.912251911011,1.09618844086,2.43956821297,0.666510970637,-7.97289353927,-6.97312708332
185.6,1,0.92416292185,1.08206029084,1.59282366199,0.77226937288,-7.98514898899,-6.82674492967
186,1,0.930016646938,1.07524957031,1.02266030474,0.805277516481,-7.98908685295,-6.78117057823
186.4,1,0.939573786464,1.06431236632,0.260263400489,0.669957987548,-7.9879021833,-6.98296520197
186.8,1,0.950672254861,1.05188722495,-0.33084683883,0.762584037672,-7.98097324668,-6.83709719017
187.2,1,0.949868551998,1.05277724786,-0.346512463795,0.629766777781,-7.98070859221,-7.03605842554
187.6,1,0.94930066015,1.0534070416,-0.400924017328,0.684414388494,-7.97975469012,-6.95313310738
188,1,0.946364051985,1.05667580875,-0.0318641974488,0.673035199636,-7.98519967127,-6.97564687181
188.4,1,0.938067131668,1.06602178697,0.330293129761,0.666164966596,-7.98835328518,-6.98910583528
188.8,1,0.93683229127,1.06742691229,0.451701033279,0.753356221418,-7.98896292406,-6.85892859194
189.2,1,0.93583620742,1.06856305844,0.593684711745,0.692905950412,-7.98940663823,-6.95004771261
189.6,1,0.928696943045,1.07677752952,1.05842658346,0.715215223616,-7.9889532005,-6.91613036507
190,1,0.928624334422,1.07686172215,1.05120951262,0.645839706753,-7.98898144553,-7.02022188541
190.4,1,0.937463340322,1.06670837886,0.388319375021,0.703520465356,-7.98867162641,-6.93339092838
190.8,1,0.937601946104,1.06655068727,0.544109759508,0.611564832247,-7.98928406941,-7.07193682104
191.2,1,0.937724226035,1.06641160827,0.378206898698,0.738302673701,-7.98861972416,-6.8811657136
191.6,1,0.941708638609,1.0618995717,0.211949948863,0.687023686967,-7.98754761635,-6.9570120859
192,1,0.93708239334,1.06714202199,0.440818702889,0.649095977181,-7.98891705729,-7.01527309152
192.4,1,0.936332199533,1.06799702125,0.553489009959,0.704419634388,-7.98930989763,-6.93268044605
192.8,1,0.9424552907,1.0610582909,0.180459130996,0.695101220013,-7.98729718891,-6.94464535889
193.2,1,0.940187822109,1.06361726507,0.338651745041,0.697324690453,-7.98840221721,-6.94241518153
193.6,1,0.942116468915,1.0614398888,0.116934116784,0.644261887821,-7.98674498821,-7.02035215648
194,1,0.948184617741,1.05464693404,-0.320719491784,0.601711857021,-7.98114198152,-7.07857419599
194.4,1,0.948905407674,1.05384582268,-0.361098390759,0.730145933808,-7.9804581817,-6.88523928099
194.8,1,0.940226726118,1.06357325549,0.122686106427,0.716428274246,-7.98679759889,-6.91215518752
195.2,1,0.944177040159,1.0591234032,-0.0944630798756,0.725867513043,-7.98444126761,-6.89563999805
195.6,1,0.939312288988,1.06460866287,0.350755475771,0.636030893272,-7.98847123254,-7.03442489263
196,1,0.937877851978,1.06623692829,0.441703524878,0.716578523516,-7.98892085054,-6.91405306527
196.4,1,0.935301037568,1.06917447948,0.487039806917,0.707285308494,-7.98910011586,-6.92817215312
196.8,1,0.938073320329,1.06601475421,0.41668491583,0.720653187088,-7.98880921891,-6.90782943828
197.2,1,0.9334266519,1.07132145623,0.708195576524,0.738845392227,-7.98955999043,-6.88129190209
197.6,1,0.932616705258,1.07225186335,0.88823443506,0.628536408208,-7.98944556153,-7.04664094922
198,1,0.929315152633,1.07606122333,1.11835699076,0.744518474004,-7.98869392586,-6.87191621485
198.4,1,0.92626477487,1.07960491118,1.26539123069,0.737732329992,-7.98787403872,-6.88127554373
198.8,1,0.919645179433,1.08737589493,1.90197669398,0.701783390883,-7.98150404893,-6.9288289626
199.2,1,0.923136638759,1.08326325488,1.57670404581,0.767418916236,-7.98531116082,-6.83418278647
199.6,1,0.927107745817,1.07862328247,1.2960553402,0.660226451597,-7.987670768,-6.9973310906
40,2,0.950067351283,1.05255695678,-0.377134976123,0.639255820512,-7.98017839761,-7.02129466684
40.4,2,0.946319084896,1.05672601975,-0.0830520613472,0.613958073756,-7.98458438799,-7.06364727736
40.8,2,0.948768834717,1.05399752122,-0.196341176937,0.631898981823,-7.98306564434,-7.03521717161
41.2,2,0.942461767877,1.06105099866,0.0321422088101,0.702820083941,-7.9859082745,-6.93167814859
41.6,2,0.94239493871,1.06112624222,0.178521867275,0.72558241966,-7.98728128139,-6.8989076519
42,2,0.940521401771,1.06324002635,0.0749628577844,0.736931146481,-7.98634520476,-6.88094848504
42.4,2,0.936443148261,1.06787048617,0.653972541695,0.722895969842,-7.98950973586,-6.90516578109
42.8,2,0.933821152704,1.07086886724,0.652180494513,0.810926545358,-7.98950739182,-6.77311757378
43.2,2,0.933016303624,1.07179263226,0.646957706416,0.669234076209,-7.98950030964,-6.98564919533
43.6,2,0.925910902001,1.08001752419,1.33077299341,0.740689517576,-7.98742740526,-6.8763931289
44,2,0.925938047314,1.0799858618,1.31592147432,0.69757173638,-7.9875332226,-6.94117561803
44.4,2,0.925770804081,1.08018096444,1.30311219183,0.59216022224,-7.98762243465,-7.09938210129
44.8,2,0.922118275171,1.08445958282,1.55494124117,0.703486027736,-7.98552560608,-6.93029656447
45.2,2,0.925768752092,1.08018335868,1.42438670396,0.827267785634,-7.98670209378,-6.74580041533
45.6,2,0.931960918838,1.07300636731,0.952002597073,0.691506582751,-7.98930393406,-6.95204405993
46,2,0.929789220426,1.07551257643,0.907688349665,0.707294066385,-7.9894078669,-6.92846676732
46.4,2,0.926146870089,1.07974235221,1.29771388816,0.81452374406,-7.98765946051,-6.76587384442
46.8,2,0.921617632205,1.08504868511,1.57714150256,0.681360768318,-7.98530679716,-6.96326564468
47.2,2,0.926087985958,1.07981100626,1.46224423179,0.753440315381,-7.98638051996,-6.85622004689
47.6,2,0.929570913206,1.07576515766,1.14727432513,0.797944546704,-7.98855315723,-6.79163633717
48,2,0.938943550077,1.06502675259,0.280965659132,0.635518198266,-7.98804323238,-7.03476593498
48.4,2,0.92677734146,1.07900782126,1.2312972605,0.718415130107,-7.98808708363,-6.91046438847
48.8,2,0.921144415794,1.08560610351,1.61635136224,0.793451575868,-7.98490722018,-6.79472985638
49.2,2,0.91905318777,1.08807630865,2.00840040041,0.674862728445,-7.98002160183,-6.96772750916
49.6,2,0.913943495414,1.09415954599,2.34582209905,0.750515893239,-7.97459168075,-6.84881784089
50,2,0.91965224566,1.08736753998,1.82233358554,0.696998589083,-7.98253845774,-6.93704057412
50.4,2,0.925295446498,1.08073589229,1.3876934773,0.715277257696,-7.98699831681,-6.91408243026
50.8,2,0.926660886765,1.07914342159,1.20971061815,0.653013377233,-7.98821486785,-7.008694802
51.2,2,0.929518164847,1.07582620525,0.905292342782,0.618174293487,-7.98941277183,-7.0621513316
51.6,2,0.929856956902,1.07543422951,1.01851258343,0.770514240754,-7.9891013242,-6.83332996307
52,2,0.929344524465,1.07602721453,1.13640612983,0.627940560591,-7.98860725166,-7.04669641078
52.4,2,0.933070897521,1.07172992176,0.815114610104,0.725957858571,-7.9895434614,-6.90060667355
52.8,2,0.933747731112,1.07095307081,0.67342549288,0.693085041429,-7.98953235973,-6.94990479758
53.2,2,0.933901529157,1.07077670266,0.568978551685,0.762292230174,-7.98934984987,-6.84591150461
53.6,2,0.931584548084,1.07343987409,0.739069614074,0.646727652973,-7.98957085843,-7.01947937897
54,2,0.933662532169,1.07105079785,0.735288463734,0.736077319901,-7.98957021456,-6.8854542347
54.4,2,0.933647696205,1.07106781719,0.730575842102,0.706025750811,-7.98956914409,-6.93053051787
54.8,2,0.933458646873,1.07128473591,0.655823019944,0.728279012326,-7.98951211024,-6.89709359175
55.2,2,0.932520914641,1.07236200743,0.790608004134,0.726066028569,-7.9895606456,-6.90046160275
55.6,2,0.933388819606,1.07136487924,0.839175424131,0.801065252467,-7.98951892511,-6.78792104641
56,2,0.935141905306,1.06935641995,0.676941520981,0.793070846804,-7.9895358988,-6.7999296286
56.4,2,0.934313664285,1.07030437232,0.578433464282,0.635861965338,-7.98937258745,-7.03557963944
56.8,2,0.930623572826,1.07454832351,1.06109673627,0.733835095032,-7.98894258748,-6.88818994493
57.2,2,0.928086106686,1.07748622978,1.22356507891,0.691284352757,-7.98813349043,-6.95120696129
57.6,2,0.935985053867,1.06839312857,0.592676614325,0.672516314942,-7.98940448736,-6.98063001494
58,2,0.942799274368,1.06067116001,0.197020157675,0.640285849356,-7.9874308007,-7.02700202667
58.4,2,0.942513757459,1.06099247049,0.154328938801,0.763324290676,-7.98707770201,-6.84209126599
58.8,2,0.939085502549,1.06486576279,0.244258684811,0.712284139686,-7.98778867831,-6.91936246878
59.2,2,0.944243781169,1.05904854228,-0.0526484501737,0.798764525662,-7.98495509254,-6.78680830405
59.6,2,0.946309524142,1.05673669607,-0.0695161750932,0.790438762438,-7.98475133192,-6.79909318826
60,2,0.946846730753,1.05613714186,-0.220518938946,0.728793701559,-7.98271299386,-6.88952244153
60.4,2,0.946081924909,1.05699091556,-0.0892322373921,0.731366535151,-7.98450714557,-6.88745734284
60.8,2,0.93562626946,1.06880282506,0.609022691153,0.671603006754,-7.98943762424,-6.98203311411
61.2,2,0.939120441045,1.06482614614,0.439783163948,0.737086806054,-7.98891260352,-6.88328239444
61.6,2,0.938934459972,1.06503706343,0.434391681179,0.89106086606,-7.98888916442,-6.65229786533
62,2,0.934349605095,1.07026320185,0.762696283605,0.633337236702,-7.98957055851,-7.03956470346
62.4,2,0.942383333959,1.0611393092,0.0796103325681,0.730795648535,-7.98639085466,-6.89019738186
62.8,2,0.94861248045,1.05417124549,-0.347736663391,0.779584898559,-7.98068772361,-6.81131037577
63.2,2,0.944996747492,1.05820470034,-0.142823823816,0.739449912661,-7.98381033791,-6.87463546892
63.6,2,0.937880895893,1.06623346779,0.344004569647,0.717658873493,-7.98843300722,-6.91194469698
64,2,0.940147006807,1.06366344067,0.397856172713,0.700332326624,-7.98871919926,-6.93822070932
64.4,2,0.942200493558,1.06134523049,-0.0352751202092,0.788388303947,-7.98516002329,-6.80257756737
64.8,2,0.933128241379,1.07166406037,0.666313911514,0.60980532838,-7.98952468728,-7.07481669471
65.2,2,0.931206369414,1.07387581619,0.956740515123,0.612740537723,-7.98929134446,-7.07018053787
65.6,2,0.937896643532,1.06621556532,0.40182790246,0.644568340755,-7.98873861885,-7.02188610772
66,2,0.943414780297,1.05997915327,0.134993303511,0.750100238287,-7.98690841338,-6.86175805595
66.4,2,0.945523674233,1.05761497808,-0.143616239677,0.724966287911,-7.98379966941,-6.89635023755
66.8,2,0.937041567772,1.06718851585,0.539137386961,0.680748059942,-7.98926987474,-6.96814778483
67.2,2,0.93382838856,1.07086056951,0.755946719814,0.623006106273,-7.98957140336,-7.05506224395
67.6,2,0.930245140185,1.07498546007,0.912400641676,0.631949030439,-7.98939800565,-7.04147446
68,2,0.928664966093,1.07681460646,1.12625435511,0.670159472139,-7.98865648828,-6.98341728007
68.4,2,0.923742598685,1.08255265203,1.62228110854,0.659345636214,-7.9848453409,-6.99582688658
68.8,2,0.921196653339,1.08554454293,1.65024243083,0.734996848206,-7.98454844529,-6.88205317299
69.2,2,0.92646564943,1.07937083325,1.24517772608,0.628793462421,-7.9880020019,-7.04481180827
69.6,2,0.924262653867,1.08194353176,1.47004035429,0.664412976396,-7.98631229848,-6.98969283389
70,2,0.92388612534,1.08238447637,1.49739904137,0.664098135248,-7.98606752046,-6.98992031759
70.4,2,0.928774788376,1.07668727932,1.26623731016,0.706272301962,-7.9878685778,-6.92846012486
70.8,2,0.925812131817,1.08013274576,1.46564608176,0.736658180703,-7.98635083509,-6.88136356404
71.2,2,0.934615891979,1.0699582669,0.75129421514,0.654207859614,-7.98957163255,-7.00825984313
71.6,2,0.935172735164,1.06932116645,0.708181904261,0.735119819917,-7.98955998278,-6.8868802529
72,2,0.936849523898,1.06740727779,0.433865314012,0.736496713478,-7.98888685351,-6.88414178329
72.4,2,0.937127593391,1.06709055101,0.516041677597,0.675258320924,-7.98919936863,-6.97631188725
72.8,2,0.936757098814,1.06751259346,0.555570962307,0.682242952314,-7.98931546325,-6.96595103478
73.2,2,0.930911042874,1.07421649754,0.996201859294,0.620535173506,-7.98917548086,-7.0583727206
73.6,2,0.928454374685,1.07705884884,1.06439158399,0.701035051237,-7.98892937029,-6.93737679344
74,2,0.934792132153,1.0697565433,0.718528433938,0.774170415426,-7.98956505342,-6.82830943028
74.4,2,0.939142472466,1.0648011663,0.261252373491,0.64716864323,-7.98790906921,-7.01715610436
74.8,2,0.922981411635,1.08344543822,1.51870869883,0.784183149574,-7.98587109725,-6.80959637289
75.2,2,0.925595261581,1.08038582468,1.38851726163,0.69903530852,-7.9869918344,-6.93843887162
75.6,2,0.930886206069,1.07424515852,0.894039484517,0.675486098671,-7.98943482251,-6.9762056745
76,2,0.928517661062,1.07698543812,1.0345095163,0.773417076643,-7.98904433207,-6.8289187171
76.4,2,0.929213482105,1.0761789613,1.00453131744,0.772701334284,-7.9891485233,-6.83009652188
76.8,2,0.934959216665,1.06956536946,0.65684852863,0.661537870974,-7.98951340594,-6.99720659948
77.2,2,0.93181867564,1.07317016297,1.16151297823,0.717814558067,-7.98848012872,-6.91175829162
77.6,2,0.930707275687,1.07445168435,1.00150825651,0.722812654821,-7.98915840759,-6.90493942536
78,2,0.926590894504,1.07922493727,1.26553329981,0.658209674347,-7.98787312234,-7.00055861082
78.4,2,0.921537920792,1.08514253992,1.64023377025,0.682044102727,-7.98465568484,-6.96158953075
78.8,2,0.919054090463,1.08807523994,1.91402284284,0.652692930206,-7.98134196463,-7.00230256932
