time,fast_barostat_volume,fast_barostat_pressure,moderate_barostat_volume,moderate_barostat_pressure,slow_barostat_volume,slow_barostat_pressure
396,997.086838439,1.29131615615,1004.57135434,0.542864566334,1005.68084982,0.431915018267
398,1002.80999193,0.719000806843,999.380816009,1.06191839909,1002.12383158,0.787616842268
400,996.308769787,1.36912302125,1005.42152845,0.457847154606,999.988135463,1.00118645372
402,999.880830509,1.01191694914,999.922825764,1.00771742363,1003.1471497,0.685285030269
404,997.658725277,1.23412747233,1002.2000358,0.779996419713,1000.83234572,0.916765427842
406,1005.69966784,0.430033216429,996.634485023,1.3365514977,999.047820845,1.09521791545
408,1002.06707012,0.793292988265,998.290154242,1.17098457578,999.519991146,1.04800088541
410,998.467114951,1.15328850489,1001.9211513,0.807884869608,997.910755587,1.20892444134
412,1005.66362892,0.43363710782,1002.15532578,0.784467422389,996.484548131,1.35154518689
414,998.332524575,1.16674754248,1000.40246425,0.959753574866,1000.29053294,0.970946706051
416,994.400826953,1.55991730469,1001.25856656,0.874143343894,1000.82417459,0.917582540519
418,1003.95668591,0.604331408944,1001.65201404,0.834798595595,997.402730898,1.25972691025
420,1001.18732808,0.881267191953,1005.81531894,0.418468106084,1000.09048673,0.990951326787
422,999.990980651,1.00090193485,1001.55363254,0.844636745935,998.025610433,1.19743895669
424,1000.5828504,0.941714960204,998.303620418,1.16963795815,998.240754696,1.17592453044
426,1000.78421102,0.921578898015,996.171349761,1.38286502394,996.969011364,1.30309886362
428,997.950612436,1.20493875641,997.583202007,1.24167979927,999.911893163,1.00881068366
430,996.124734178,1.38752658215,1000.73855772,0.926144228028,1000.52002093,0.947997906959
432,997.883330982,1.2116669018,1005.2822385,0.471776149997,1000.34898427,0.96510157284
434,995.417476238,1.45825237621,1002.11124836,0.788875163868,1002.09067809,0.790932191321
436,999.76066936,1.02393306401,1004.3716939,0.562830609523,1004.33257876,0.566742123667
438,997.9111541,1.20888459005,1004.09322933,0.590677066645,1003.92084933,0.607915066501
440,1004.23636817,0.576363183187,1003.92722275,0.607277725039,1003.43569615,0.656430385246
442,1003.25588139,0.674411860908,998.393811371,1.16061886293,1003.76073847,0.623926153359
444,998.23284366,1.17671563402,1001.95927488,0.804072512068,1002.4725898,0.752741020067
446,1001.55947071,0.84405292931,1001.15943567,0.884056432543,1003.91559714,0.608440286042
448,1000.1202555,0.987974449607,1002.55547,0.744452999605,1002.76904032,0.723095967507
450,1000.53044477,0.94695552259,1004.46936239,0.55306376056,1000.69471289,0.930528710761
452,997.059469061,1.29405309389,1003.62298737,0.637701262582,1002.18153005,0.781846995027
454,999.742357577,1.02576424231,999.943760578,1.00562394223,998.715548185,1.12844518149
456,1001.80265021,0.819734979318,1001.85115044,0.814884955849,1001.27213857,0.872786143321
458,1001.8204443,0.817955569857,1000.66260301,0.933739698799,1000.79703479,0.920296521169
460,993.915859191,1.60841408091,994.081535337,1.59184646633,1003.87871641,0.612128358783
462,996.422822633,1.35771773667,997.605131932,1.2394868068,1003.42802368,0.657197631751
464,1002.05260165,0.794739835241,995.749836605,1.42501633955,1002.50502065,0.749497935001
466,999.042459633,1.09575403667,1003.75045649,0.6249543513,998.778359996,1.12216400038
468,998.283672735,1.17163272655,997.927844684,1.20721553156,1000.7233323,0.927666769946
470,995.260635554,1.47393644456,1002.7634625,0.723653750258,1001.51263453,0.848736546814
472,1002.24104024,0.775895976468,998.678782561,1.13212174392,998.235964948,1.17640350519
474,997.391954762,1.26080452378,1002.16392313,0.78360768731,1001.05855852,0.894144147664
476,1005.83344705,0.416655294517,999.288089474,1.07119105265,1004.50324533,0.549675466923
478,998.869831896,1.11301681038,1002.26125085,0.773874915235,1005.22319092,0.477680908459
480,999.986697357,1.00133026432,1007.11174544,0.288825455875,1004.15582738,0.584417261543
482,997.816509488,1.21834905125,1002.3775895,0.762241049587,1004.53859623,0.546140376765
484,997.799504086,1.22004959135,1000.16723085,0.983276914955,1002.88811602,0.711188398056
486,999.58953188,1.04104681197,1002.98232484,0.701767516166,1000.24112584,0.975887416378
488,998.680363477,1.13196365229,1002.82487291,0.717512709236,996.982606779,1.30173932212
490,999.097642975,1.09023570251,998.241809561,1.17581904392,998.803821942,1.11961780582
492,997.568848077,1.24311519233,998.644830926,1.13551690738,1000.92689058,0.907310942098
494,1003.2620157,0.673798430439,999.152419692,1.08475803084,999.656411054,1.03435889459
496,1001.63159685,0.83684031466,1006.1959317,0.380406829667,1000.50258038,0.949741962081
498,999.520852425,1.04791475749,997.08888631,1.29111136897,1002.31084339,0.768915660641
500,998.731332975,1.12686670248,996.66283391,1.33371660895,1003.22628117,0.677371882712
502,999.456916139,1.05430838613,993.454558344,1.65454416557,1004.51506376,0.548493624069
504,996.388191172,1.36118088275,997.475115005,1.25248849953,1009.46139393,0.053860606522
506,997.987740409,1.20122595906,997.748630654,1.22513693455,1005.49726913,0.450273086503
508,1002.22494875,0.777505124696,997.767963889,1.2232036111,1003.64534226,0.635465774266
510,994.600978918,1.53990210821,1000.97045038,0.902954961607,1006.35796173,0.364203827202
512,996.367994817,1.36320051828,1002.04374938,0.795625062078,1004.34162922,0.56583707771
514,999.032796647,1.09672033534,1000.1569528,0.98430472002,1000.10721435,0.989278564893
516,1001.63745597,0.836254403416,999.688358269,1.03116417306,1000.00599728,0.999400271691
518,996.069055235,1.39309447646,995.507549537,1.44924504627,998.875394372,1.1124605628
520,1001.38334361,0.861665639153,1002.81528768,0.718471232405,997.189626683,1.28103733168
522,1001.05634749,0.894365250831,1001.25713917,0.874286083305,996.373136089,1.36268639109
524,995.414792128,1.45852078722,997.094872537,1.29051274626,994.576772171,1.54232278293
526,1002.35727973,0.764272026719,996.355211494,1.36447885061,996.985311186,1.3014688814
528,996.369145777,1.36308542231,1002.01819633,0.79818036677,994.364308779,1.56356912207
530,991.78756855,1.82124314499,1004.82684354,0.517315646098,996.685531301,1.33144686992
532,996.8186059,1.31813940996,1000.55953597,0.944046403079,996.457891806,1.35421081943
534,1003.01452824,0.698547175522,1001.48800755,0.851199245285,997.878119201,1.21218807995
536,1004.9211131,0.507888690115,1000.79482467,0.920517533343,999.013007852,1.09869921476
538,1002.84242611,0.715757389097,1003.53509452,0.646490547721,999.870241611,1.01297583894
540,1002.50080627,0.749919373018,1001.51389963,0.848610037414,997.20580455,1.27941954497
542,999.599882015,1.04001179849,996.267851774,1.37321482262,996.939350262,1.30606497383
544,996.534237806,1.34657621937,997.892905713,1.21070942874,997.093693878,1.29063061219
546,1001.1835701,0.881642989635,999.779944228,1.02200557725,998.59345782,1.140654218
548,999.525245353,1.04747546473,1003.3419888,0.665801119752,998.521855629,1.14781443708
550,989.542219738,2.04577802615,998.115864321,1.18841356789,998.657930621,1.13420693792
552,1001.67626006,0.832373994291,997.989047366,1.20109526339,997.991711332,1.20082886684
554,998.309462017,1.1690537983,999.687399921,1.03126000792,999.471060715,1.05289392854
556,997.586057493,1.24139425069,1005.28239343,0.471760656866,1001.15098557,0.884901443478
558,997.211838588,1.2788161412,998.717491045,1.12825089551,999.189031134,1.08109688655
560,998.929522423,1.10704775767,1002.30544044,0.769455955887,999.284138255,1.0715861745
562,1003.10711287,0.689288712696,1000.28734269,0.971265730889,1003.47688895,0.652311104943
564,999.312983321,1.06870166791,996.290623585,1.37093764146,1002.88795233,0.711204766854
566,999.449165799,1.05508342014,995.390228848,1.46097711523,998.462944459,1.15370555409
568,1001.90089282,0.809910717738,999.583300922,1.04166990781,994.593433655,1.54065663451
570,1006.26347512,0.373652488481,999.785560445,1.02144395548,994.300164064,1.56998359359
572,1003.54862129,0.645137870949,1006.91221162,0.308778837756,999.692853886,1.03071461137
574,1000.29734931,0.970265068515,1007.40924877,0.25907512278,995.786145455,1.42138545448
576,997.123516588,1.28764834123,998.576824158,1.14231758417,996.275798178,1.37242018219
578,1000.80200925,0.919799074658,1002.48474889,0.751525111313,994.427067274,1.55729327256
580,1001.66141218,0.833858781647,998.338345173,1.16616548266,994.032628441,1.59673715592
582,994.257007664,1.57429923355,1004.60260915,0.539739084959,997.027171658,1.29728283421
584,1001.08692203,0.89130779721,1000.38605499,0.961394501441,999.671698675,1.03283013251
586,1002.6073479,0.739265209542,1000.4320125,0.956798750397,1001.89391605,0.810608394668
588,1002.90307281,0.709692719193,1007.7318787,0.226812129988,1005.24488162,0.475511837843
590,997.537051768,1.24629482319,998.885936979,1.11140630208,1002.3971865,0.760281350482
592,1001.58413505,0.84158649518,997.273536286,1.27264637141,1002.44108204,0.755891795626
594,995.076205548,1.49237944521,994.275935033,1.57240649671,1003.85005285,0.614994715242
596,1002.03172153,0.796827847303,997.697442104,1.23025578962,1004.1692071,0.58307928979
598,995.438754476,1.45612455242,1004.28121633,0.571878366928,1002.61762766,0.738237234307
600,995.379762543,1.4620237457,1006.78373457,0.321626542625,1004.12640928,0.587359071797
602,999.09813725,1.09018627501,1000.47983259,0.952016740647,1008.98319154,0.101680846422
604,998.15893084,1.18410691598,1001.81030355,0.818969644989,1007.69724805,0.230275195353
606,1000.52640313,0.947359686894,999.475971051,1.05240289486,1007.85253623,0.214746376798
608,1004.18656811,0.581343189221,997.929302042,1.20706979582,1005.84656524,0.415343476029
610,999.050317717,1.09496822826,996.948454412,1.30515455876,1004.2803269,0.571967310167
612,997.063008455,1.29369915451,999.640635716,1.03593642837,1005.72199256,0.427800743829
614,1004.03008474,0.596991525869,1004.66078352,0.533921647677,1005.17675092,0.482324907581
616,1003.0938055,0.690619449765,999.618636091,1.03813639092,1006.20328269,0.379671730645
618,994.123874464,1.58761255355,1000.03849412,0.996150588473,1004.31795718,0.568204281811
620,998.202559624,1.17974403761,1001.2658835,0.873411650196,1000.98685776,0.901314223968
622,1004.45905649,0.554094351382,999.601864957,1.03981350429,999.163760249,1.08362397513
624,1002.55129998,0.744870002301,1003.15057079,0.684942921131,1000.29637821,0.970362179335
626,997.014884429,1.29851155708,995.834424002,1.4165575998,998.527068785,1.14729312153
628,1000.54893285,0.945106714744,999.291654245,1.07083457551,1000.08086467,0.991913532944
630,1002.68216861,0.731783138588,1000.02542476,0.997457523896,998.357122578,1.16428774216
632,997.806991005,1.21930089951,1000.48867625,0.951132375049,1001.93105786,0.806894213885
634,1004.15430638,0.58456936162,1004.35349657,0.564650342753,1000.13031161,0.986968838789
636,1000.32003732,0.967996267894,1001.39363021,0.860636979007,1001.50029678,0.849970321878
638,997.13288289,1.28671171104,1001.88578148,0.811421851678,999.010957592,1.09890424084
640,1000.64483511,0.935516488817,1001.97275669,0.802724330536,997.110220603,1.28897793967
642,999.4961584,1.05038416004,999.571811018,1.04281889819,998.497653143,1.15023468566
644,997.077205032,1.29227949683,999.307504117,1.06924958828,1000.67682744,0.932317255575
646,998.400264111,1.15997358892,996.82094716,1.31790528403,998.548412248,1.14515877524
648,993.353746338,1.66462536618,1000.63866016,0.936133984366,999.528107641,1.04718923593
650,997.863965991,1.21360340087,999.133506568,1.08664934323,1000.57813588,0.942186412449
652,997.576054416,1.24239455843,1004.12201392,0.587798608423,1002.31878469,0.768121531383
654,1002.30196146,0.769803853742,1000.8631433,0.913685670415,1001.21649012,0.878350987774
656,1001.34451627,0.865548372997,1003.03925558,0.696074442179,999.114184265,1.08858157346
658,1000.39137384,0.960862615933,1003.75082662,0.624917338246,1002.26868633,0.773131367345
660,1001.2014848,0.879851519599,1000.95177104,0.904822895791,1001.67928905,0.832071095377
662,999.035193205,1.09648067955,997.047362904,1.29526370957,1001.55796336,0.844203664065
664,1000.44903637,0.955096363189,996.008882887,1.3991117113,1003.53520778,0.646479222255
666,998.030749934,1.19692500663,998.049645848,1.19503541516,1000.75407965,0.924592035043
668,1000.52286749,0.947713251472,998.930935529,1.10690644713,999.450386803,1.05496131975
670,1003.60542935,0.639457064901,1001.68013336,0.831986663627,997.944552848,1.20554471524
672,997.312628936,1.26873710636,1005.5226538,0.447734619954,999.422834336,1.05771656635
674,999.419056356,1.05809436439,1005.43239684,0.456760316459,997.913300863,1.20866991373
676,997.563084446,1.24369155543,1005.21141843,0.478858156994,998.111648308,1.18883516917
678,994.865491204,1.51345087962,1002.62131329,0.737868670863,994.863476667,1.51365233333
680,993.592297564,1.64077024356,1005.05480709,0.494519291049,995.45401456,1.45459854399
682,1000.03717522,0.996282477743,998.546677675,1.14533223249,995.061926542,1.4938073458
684,997.582970617,1.24170293829,993.731085398,1.62689146024,994.466932782,1.5533067218
686,996.217952586,1.37820474141,999.480300521,1.05196994788,998.767882008,1.12321179917
688,993.916483299,1.60835167015,994.85035625,1.51496437496,998.123990749,1.18760092509
690,998.382788079,1.16172119205,1000.3826279,0.961737210127,997.741738804,1.22582611958
692,999.68983782,1.03101621804,1002.15026467,0.784973532652,995.906943598,1.40930564021
694,998.619065886,1.13809341143,1001.13840543,0.886159457388,996.662785007,1.3337214993
696,1002.48025189,0.751974810886,1004.8454891,0.515451090434,1001.7458355,0.825416449598
698,999.832984748,1.0167015252,998.152710339,1.18472896606,1004.02322599,0.597677401074
700,999.867971077,1.01320289234,994.850939252,1.51490607477,1003.64259214,0.635740786388
702,996.254431256,1.37455687439,994.756687776,1.52433122237,1006.38744124,0.361255875673
704,999.239195301,1.07608046989,997.540301219,1.24596987813,1002.21405659,0.778594340639
706,1000.35748749,0.964251250807,999.933103017,1.00668969835,999.896531305,1.01034686952
708,1000.97930031,0.902069969125,995.706232066,1.42937679336,998.898580947,1.11014190532
710,1004.00284674,0.599715326043,1002.21191165,0.778808835022,1001.12555215,0.887444784877
712,1001.03017656,0.896982343937,1001.30086235,0.869913765125,1002.62480966,0.737519034343
714,999.988761071,1.00112389288,1003.61395789,0.638604210982,1001.81008573,0.818991427049
716,995.496299132,1.45037008685,1004.60362905,0.539637094956,1003.38400491,0.661599508946
718,1001.78224676,0.821775323671,1001.00665697,0.89933430265,1004.05403726,0.594596273873
720,998.169076221,1.18309237791,998.117944878,1.18820551218,1000.14650665,0.985349335356
722,1003.22043444,0.677956556186,999.121398721,1.08786012787,1000.28014643,0.971985356789
724,1000.31375602,0.96862439796,999.730270382,1.0269729618,1003.31002752,0.668997248016
726,1004.10785593,0.589214407064,1005.25305111,0.474694889185,1004.10238529,0.589761471102
728,1003.5254427,0.647455730498,1003.13785643,0.68621435695,1006.15646335,0.384353665164
730,989.57183721,2.04281627899,1006.24789609,0.37521039092,1005.36527641,0.463472358731
732,996.282542038,1.37174579621,998.809853519,1.11901464807,1003.39068227,0.660931773276
734,997.121177661,1.28788223391,998.233061874,1.1766938126,1000.97329453,0.902670546779
736,1000.34912389,0.965087611327,1000.39258065,0.960741935092,997.755473646,1.22445263536
738,999.636858499,1.03631415012,999.80178619,1.01982138103,998.272068815,1.17279311848
740,1000.94771096,0.905228904209,999.861614372,1.01383856277,998.365732898,1.16342671018
742,994.958456673,1.50415433265,1000.78196638,0.921803361955,997.904816545,1.20951834553
744,1001.70010557,0.829989442943,997.617273522,1.23827264784,996.517281418,1.3482718582
746,999.796657929,1.02033420705,997.309152955,1.26908470453,997.941803876,1.20581961244
748,1002.35756411,0.764243589207,1002.85099158,0.714900842041,997.865027488,1.21349725119
750,1002.81705488,0.718294511815,1004.0177305,0.598226949653,999.845928557,1.01540714431
752,999.665638891,1.03343611086,997.950923184,1.20490768161,999.11124275,1.08887572497
754,1001.33242353,0.866757647055,999.535646001,1.04643539994,1001.85333828,0.814666172434
756,993.217481043,1.67825189566,1002.92041918,0.707958082309,997.19007732,1.28099226803
758,1002.42278192,0.757721808284,995.645367325,1.43546326754,998.666158883,1.13338411167
760,998.485232992,1.15147670082,992.960324163,1.70396758366,1001.59922586,0.840077413747
762,994.873845807,1.51261541929,998.233527347,1.17664726529,999.663932915,1.03360670849
764,1001.41170407,0.858829592797,1002.02227483,0.7977725174,1000.25404858,0.974595141913
766,996.254190783,1.3745809217,998.382125387,1.16178746129,998.780696956,1.12193030438
768,995.544843833,1.4455156167,998.373243966,1.16267560341,1001.00285499,0.899714501055
770,1000.33254257,0.966745742636,998.268870586,1.17311294141,997.861214767,1.21387852327
772,1000.96378745,0.90362125461,1000.8092213,0.91907786973,999.361769104,1.06382308956
774,998.868836356,1.11311636443,995.490984429,1.45090155707,998.574126017,1.14258739826
776,1004.00549542,0.599450457556,995.476741905,1.4523258095,1000.18787581,0.981212418953
778,996.559647812,1.34403521882,1000.19749288,0.980250712103,997.237329808,1.27626701916
780,999.098572596,1.09014274045,1002.96698754,0.703301245834,997.912224378,1.2087775622
782,1001.91636877,0.808363123103,1001.17555007,0.882444993102,998.596255309,1.14037446908
784,998.84439815,1.115560185,999.009153328,1.09908466721,997.758758783,1.22412412165
786,999.756971117,1.02430288829,998.028210024,1.1971789976,999.905232229,1.00947677708
788,1001.08745572,0.891254428222,1000.8250456,0.917495439925,998.21994474,1.178005526
790,997.371060683,1.26289393171,994.446515172,1.55534848277,997.945352148,1.20546478518
792,996.946795434,1.30532045657,999.753723919,1.02462760806,999.157800558,1.08421994423
794,1003.39616038,0.660383961659,996.290358562,1.37096414384,999.843293497,1.01567065028
796,997.092531191,1.29074688091,1002.66801862,0.733198138277,998.803527284,1.11964727163
798,1002.82052089,0.71794791072,1008.13105224,0.186894775778,1000.78431588,0.921568411972
800,1003.29478809,0.670521190631,1001.23026606,0.876973394365,999.793405484,1.02065945164
802,1007.82556973,0.217443027061,999.960254408,1.00397455917,999.739342364,1.02606576357
804,997.680052805,1.23199471948,998.982839053,1.1017160947,1000.22078163,0.977921837325
806,1007.3912115,0.260878850345,998.966827168,1.10331728318,999.100313118,1.08996868822
808,996.922459001,1.30775409988,998.352468643,1.16475313567,1000.92317302,0.907682698072
810,1006.54075775,0.345924224731,1001.0007884,0.899921159917,1002.57765773,0.742234226687
812,1001.62240784,0.837759216353,1002.24822178,0.77517782191,1003.0028818,0.699711820362
814,997.598606662,1.24013933383,1000.93149704,0.906850295731,1002.95015544,0.70498445577
816,1001.06240348,0.893759651847,1002.71600536,0.728399464232,1002.81514862,0.718485137695
818,999.093461975,1.09065380254,1001.17197606,0.882802393529,1005.10458626,0.489541374287
820,1000.40023137,0.959976862894,1002.57132778,0.742867221644,1006.1258242,0.387417580015
822,993.672373232,1.63276267675,1001.38622724,0.861377276231,1004.86170687,0.513829313121
824,999.827033228,1.01729667724,1002.07436936,0.792563064138,1004.57010372,0.542989628137
826,994.725461613,1.52745383867,999.264951945,1.07350480549,1002.5909982,0.740900180171
828,997.21198649,1.27880135103,999.195469085,1.08045309153,1000.37875012,0.962124988318
830,999.107486693,1.08925133068,998.067950964,1.19320490361,998.718236173,1.12817638267
832,1001.42030406,0.857969593789,997.986082957,1.20139170429,999.671087063,1.03289129367
834,999.754334915,1.02456650846,998.476149284,1.15238507156,1000.08445171,0.991554828835
836,997.852313338,1.21476866616,1000.87389985,0.912610014601,1000.90604029,0.909395970871
838,996.217904093,1.37820959069,995.771197328,1.42288026722,999.325764506,1.06742354936
840,1005.53285535,0.446714464878,1000.90059951,0.909940049283,1000.85052312,0.914947688156
842,1003.20812769,0.679187231318,1001.52709784,0.847290215877,1002.05409642,0.794590358152
844,999.515714438,1.04842855616,1000.90668951,0.909331049279,1006.28157251,0.371842748548
846,1003.80614187,0.619385812545,1002.03376591,0.796623408929,1004.35720534,0.564279466479
848,1000.79827734,0.920172265609,1001.36033713,0.863966286675,1006.3764511,0.362354890326
850,1004.55071602,0.544928397646,995.832170212,1.41678297876,1003.39997375,0.660002625258
852,999.253064172,1.07469358276,1003.27979754,0.672020246365,1000.84583378,0.915416622197
854,1001.11597901,0.888402099387,1002.05101051,0.794898949153,1000.94543144,0.905456856279
856,1002.77216122,0.722783878274,1000.18987938,0.981012062086,1002.75015213,0.724984786508
858,1002.23457978,0.776542021602,1002.84097118,0.715902881582,1001.54368373,0.845631626616
860,1000.61275699,0.938724300737,1000.76645115,0.923354884957,1002.17176809,0.782823191416
862,1001.22419335,0.877580665186,1001.45961758,0.854038242313,1004.17796175,0.58220382506
864,1000.89671291,0.910328708947,1003.09423269,0.690576730655,1004.41672946,0.558327053951
866,1005.00079242,0.499920757845,1000.62608421,0.937391579034,1005.48774975,0.45122502499
868,1002.97629611,0.702370388935,999.235313055,1.07646869453,1005.8794982,0.412050179865
870,995.670515283,1.4329484717,995.111117594,1.48888824062,1004.90822503,0.50917749686
872,1005.77698375,0.422301624865,1000.16849213,0.983150786925,1003.19103073,0.680896927449
874,999.830507917,1.01694920827,1002.45012213,0.754987787294,1001.97154259,0.802845740749
876,1001.96385332,0.803614667709,1001.94285097,0.805714902854,997.536041887,1.24639581128
878,1000.57298308,0.942701691733,999.27560433,1.07243956703,997.494325373,1.25056746267
880,999.479054257,1.05209457435,1000.21903232,0.978096767845,998.80030963,1.11996903696
882,996.002434983,1.39975650174,997.587448932,1.24125510679,996.006457569,1.39935424308
884,995.969407214,1.40305927859,996.406016624,1.35939833758,994.390445477,1.56095545232
886,1000.54582836,0.945417163576,997.420286213,1.25797137871,994.984776053,1.50152239465
888,994.948802574,1.50511974258,999.360071845,1.06399281547,1000.06209022,0.993790977899
890,998.88082765,1.11191723495,999.211696617,1.0788303383,999.646500426,1.03534995745
892,999.383427219,1.06165727812,998.631952814,1.13680471858,998.062731774,1.19372682259
894,995.812636872,1.41873631279,994.61470734,1.53852926599,1002.15847259,0.784152740639
896,998.867726464,1.1132273536,997.926826507,1.20731734934,999.070210401,1.09297895986
