thermostat,replica_index,time,kinetic_temperature
strong_argon_langevin,2,4.92,0.734341261724
strong_argon_langevin,2,4.95,0.765904575832
strong_argon_langevin,2,4.98,0.745350051958
strong_argon_langevin,2,5.01,0.791048792747
strong_argon_langevin,2,5.04,0.743107175189
strong_argon_langevin,2,5.07,0.740753404346
strong_argon_langevin,2,5.1,0.630451669876
strong_argon_langevin,2,5.13,0.654759491121
strong_argon_langevin,2,5.16,0.708175586449
strong_argon_langevin,2,5.19,0.727992797654
strong_argon_langevin,2,5.22,0.670552394629
strong_argon_langevin,2,5.25,0.622393589414
strong_argon_langevin,2,5.28,0.684113850653
strong_argon_langevin,2,5.31,0.695254517774
strong_argon_langevin,2,5.34,0.705934115828
strong_argon_langevin,2,5.37,0.725121790604
strong_argon_langevin,2,5.4,0.705232873946
strong_argon_langevin,2,5.43,0.756382058031
strong_argon_langevin,2,5.46,0.752405837857
strong_argon_langevin,2,5.49,0.734666045653
strong_argon_langevin,2,5.52,0.73286526101
strong_argon_langevin,2,5.55,0.745845858649
strong_argon_langevin,2,5.58,0.744158287416
strong_argon_langevin,2,5.61,0.715159342356
strong_argon_langevin,2,5.64,0.720965848606
strong_argon_langevin,2,5.67,0.699123949568
strong_argon_langevin,2,5.7,0.660941208586
strong_argon_langevin,2,5.73,0.664047784307
strong_argon_langevin,2,5.76,0.663013869458
strong_argon_langevin,2,5.79,0.645035511977
strong_argon_langevin,2,5.82,0.642780783203
strong_argon_langevin,2,5.85,0.656716908376
strong_argon_langevin,2,5.88,0.672976059345
strong_argon_langevin,2,5.91,0.691269444894
strong_argon_langevin,2,5.94,0.676601798302
strong_argon_langevin,2,5.97,0.688820173978
strong_argon_langevin,2,6,0.666220840488
strong_argon_langevin,2,6.03,0.673159847764
strong_argon_langevin,2,6.06,0.694915036991
strong_argon_langevin,2,6.09,0.706884632577
strong_argon_langevin,2,6.12,0.682115403574
strong_argon_langevin,2,6.15,0.725665085684
strong_argon_langevin,2,6.18,0.725013221207
strong_argon_langevin,2,6.21,0.761383562738
strong_argon_langevin,2,6.24,0.710441947014
strong_argon_langevin,2,6.27,0.695664985812
strong_argon_langevin,2,6.3,0.693600570433
strong_argon_langevin,2,6.33,0.692982939698
strong_argon_langevin,2,6.36,0.679693779809
strong_argon_langevin,2,6.39,0.675636672582
strong_argon_langevin,2,6.42,0.681384448043
strong_argon_langevin,2,6.45,0.649246624688
strong_argon_langevin,2,6.48,0.671733784473
strong_argon_langevin,2,6.51,0.684367432855
strong_argon_langevin,2,6.54,0.693342830528
strong_argon_langevin,2,6.57,0.666504620067
strong_argon_langevin,2,6.6,0.693756352125
strong_argon_langevin,2,6.63,0.694919925775
strong_argon_langevin,2,6.66,0.687249850913
strong_argon_langevin,2,6.69,0.690313922134
strong_argon_langevin,2,6.72,0.708954724939
strong_argon_langevin,2,6.75,0.699117259433
strong_argon_langevin,2,6.78,0.711506351825
strong_argon_langevin,2,6.81,0.703685016818
strong_argon_langevin,2,6.84,0.672850705094
strong_argon_langevin,2,6.87,0.649551564821
strong_argon_langevin,2,6.9,0.709487888214
strong_argon_langevin,2,6.93,0.711786677784
strong_argon_langevin,2,6.96,0.723076257626
strong_argon_langevin,2,6.99,0.6625283354
strong_argon_langevin,2,7.02,0.663993115801
strong_argon_langevin,2,7.05,0.686178392403
strong_argon_langevin,2,7.08,0.705159305315
strong_argon_langevin,2,7.11,0.726872202799
strong_argon_langevin,2,7.14,0.711799603555
strong_argon_langevin,2,7.17,0.716071128389
strong_argon_langevin,2,7.2,0.703790718044
strong_argon_langevin,2,7.23,0.708312529915
strong_argon_langevin,2,7.26,0.711411656134
strong_argon_langevin,2,7.29,0.69850395662
strong_argon_langevin,2,7.32,0.69768822048
strong_argon_langevin,2,7.35,0.706856557292
strong_argon_langevin,2,7.38,0.709801360884
strong_argon_langevin,2,7.41,0.704118523946
strong_argon_langevin,2,7.44,0.674553603308
strong_argon_langevin,2,7.47,0.63703421315
