time,weak_langevin_position,weak_langevin_velocity,moderate_langevin_position,moderate_langevin_velocity,strong_langevin_position,strong_langevin_velocity
200,0.450929362392,0.0122063279255,-1.61484412927,-0.0958451908409,1.97988785347,-0.835536206985
201,0.0636933062548,-0.986083762141,-1.17877931617,0.841085532199,1.91859689447,-1.51266257963
202,-0.639643716932,-0.0183167891565,-0.402798138766,0.432053861341,0.711124063357,-1.17833114436
203,-0.294041315996,0.717441492617,0.806146337319,0.303368180295,0.077835985622,0.222195297066
204,0.511724016835,0.788931402611,1.56268281231,0.373804095688,0.511847339163,-0.00155289540032
205,1.00199658013,-0.0537427510629,1.41986145314,-0.79489261528,0.3186900258,-1.19699176289
206,0.339104373185,-0.720990357452,-0.286402759861,-1.93527005215,-0.368825069524,-2.17239334639
207,-0.369434961808,-0.0951318304076,-0.113527167532,0.453464026971,-0.55636226958,2.22145465999
208,-0.0616898160635,0.858621713725,-0.104907169753,-0.306697150179,0.0635136543105,1.88668810874
209,0.611796410356,0.683039561121,-0.308143292833,-1.01227750423,-0.158429084948,-0.43465339689
210,1.05091230868,0.0968342823192,-0.863180136124,0.919663189462,-0.286958152115,-0.265416593906
211,0.644975983038,-0.394340769695,0.114787953649,0.281402865373,-0.179940022863,0.273457724031
212,0.0334460021862,-1.06125639634,-0.111917208858,-0.0615076856441,-0.635612652553,-1.74617406073
213,-1.09969598115,-0.79822561058,0.45958314586,1.0756455129,-1.02293931486,0.517120715343
214,-0.791795591729,1.2091052134,0.953509921594,0.422363254519,-1.73148959407,-0.973960069759
215,0.335293839272,1.41320425844,0.820237108304,0.198689785412,-1.71256038999,-0.269566076797
216,1.43033497035,0.500270657941,0.349413802228,0.346734739618,-1.48213748773,-1.05476877629
217,0.908478024331,-1.21395568963,0.0164141202387,0.28994656336,-0.981797353181,0.219015635891
218,-0.581791769565,-1.85071730493,-0.561743090764,-0.582858773846,-1.50458817825,-1.23237845114
219,-1.78507570152,-0.427987588654,-0.75208444147,1.12951405613,-1.57209674843,0.892981013983
220,-1.64976855926,0.601384386855,0.776278255142,1.65934033386,-1.52635550576,-0.88786463745
221,-0.478137651758,1.44064277059,1.1293853329,-0.984022062734,-0.842200081523,-0.122452882985
222,0.961578725409,0.954208825197,-0.474389813481,-1.28102161056,-1.0594603581,1.20379268619
223,0.802120917166,-1.34459625241,-0.977112275215,1.10391021538,-1.19921688633,-0.387714110932
224,-0.69926198347,-1.3237240061,-0.409574957601,1.58271233964,-0.941011542305,-1.4097172007
225,-1.17457215827,0.0756601562646,1.3554893234,1.84717517302,-0.842927396905,-0.635412915522
226,-0.479238996949,0.939920795363,2.84715200208,-0.171937055228,-0.923084999401,0.548405500913
227,0.580770441254,1.08357421938,0.791632172612,-2.32917471781,-0.594593032869,-0.540959787528
228,1.25381482417,0.231278514883,-0.804277293436,-1.03713074707,-0.704997863073,0.615303817299
229,0.497354593393,-1.78891595039,-0.54921747239,1.40046084281,-1.01989856467,-2.50307173263
230,-1.12234961258,-1.47772990157,-0.188645111529,-0.907459704135,-0.812456537646,-0.171726073302
231,-1.77241592371,0.736038377142,-0.0449761270991,0.0577639943991,-1.21887864178,-1.5239613602
232,-0.394112190074,1.69029674941,0.185917994292,-0.756889342784,-1.55777620688,-0.0887823206165
233,1.19264830532,1.35928477031,-0.267859809893,-0.578127880536,-1.23488593449,0.481378025078
234,1.96469856679,-0.103233265609,0.325191785298,1.22139439612,-0.166641149147,1.10103090928
235,0.593094448847,-1.94570094824,0.755728884747,0.299232686023,0.562545566046,-0.863914881793
236,-1.12865288782,-1.16761600052,1.12428191667,-0.188142170945,0.779927341243,1.25236754027
237,-2.02797188025,-0.486641685906,0.49070405502,-1.16520104291,1.39017788892,0.540944305704
238,-1.59390410437,1.32605529902,-0.432049313242,-0.0423254617142,1.82974793684,-1.14129754007
239,0.112352437501,1.86821833113,0.338406402247,1.3460543571,0.253993738571,0.0608709366231
240,1.35229546525,0.266154870401,0.824583735197,0.829906091352,0.450956452609,-1.89681806107
241,0.982056438424,-0.573710686969,0.767407692084,-1.08957356795,-0.402180668655,0.338680415444
242,0.276092789551,-0.944652088603,-0.837620811985,-2.65262917557,-0.861265172662,-1.28657049143
243,-0.747822205553,-0.906876799835,-2.08645624403,1.04257064944,-1.21102880273,-0.662920830302
244,-0.967385140098,0.331907957693,0.13553750153,2.36163457918,-1.23023850464,0.18836589223
245,-0.117644940904,1.23278352898,2.0961662437,0.869240638967,-1.575841623,-1.68824095643
246,1.09502114188,0.665936621622,1.52858745696,-2.05892559683,-0.222740923279,0.955891498474
247,1.1845419676,-0.707972764655,-1.35885889404,-1.42666718149,-0.163698687245,-0.181086587313
248,-0.164936746838,-1.77935856176,-0.973173054682,1.25676434227,0.402869944429,0.405986372732
249,-1.30687146201,-0.521836806539,-0.506176711847,0.207682792315,-0.25904039846,-0.706529976893
250,-1.40348986549,0.752982062593,-0.987572931383,-0.963337537169,-0.619411974636,-0.097565739337
251,-0.108889923239,1.45861196405,-1.18398070425,0.761613773855,-0.503589806899,-0.858896411012
252,1.04551143777,0.695866001186,-0.259959312963,1.34922818486,-0.384520164037,-2.49153222924
253,1.05173683007,-0.819863105041,0.894546791236,-0.389259278383,-0.398496968198,-0.731803978138
254,-0.151180610969,-1.57825728475,-0.435022896491,-1.65327821052,-0.439107932573,1.07967788275
255,-1.58193531803,-0.943885988255,-0.256986391103,1.95518255487,-0.312523767338,-2.3575925358
256,-1.56730979086,0.979967697558,0.851778929381,1.11635347734,-0.728988560369,-0.445081787997
257,-0.271785478677,2.03821414483,0.885303450685,-1.58756600992,-0.698652174057,-2.18223161502
258,1.88602692783,1.82849824158,-0.689643327911,-0.246201024561,-0.360595719994,0.070421871229
259,2.48332464149,-0.933354923901,-0.723786628064,-0.615177138062,-0.334215083855,0.927397155871
260,0.577345292502,-2.50975916966,-0.45405760037,0.988762802819,0.103907188755,1.11461472532
261,-2.03743770028,-2.0138201931,1.04174226882,1.3561462731,0.461309402274,-0.190275327903
262,-2.4849730475,1.09647505841,1.09842884701,-0.935612938567,0.984606713814,0.24744203798
263,-0.476968742882,2.44827653125,0.495339370414,0.517266533891,0.488512316138,-0.989830691495
264,1.71926356193,1.46100335754,0.148454861018,-1.26654325145,0.674336616877,1.30396645991
265,2.29710079403,-0.919207399864,-0.834091716088,-1.33734326091,1.84778688316,0.637120121795
266,0.0146550257025,-3.11358468983,-1.60835853622,1.01997641356,1.3991549129,-1.25028630938
267,-2.62816293061,-1.45964524604,-0.231910761505,1.48826295712,0.659327299797,-1.35991783945
268,-2.74224918161,1.41100233417,1.74119042513,2.31519585368,0.528651344527,0.684765779924
269,-0.54151964894,2.64825434246,2.66164944128,-0.484545931952,0.822222015539,-0.411877807056
270,2.00316411398,2.03814686789,1.40557556754,-1.28819015565,1.15342299,-0.458724179484
271,3.0266442333,-0.590421954428,0.641524356142,-0.449332609496,0.994605803652,0.896194201922
272,1.33692700487,-2.63972769575,0.412143838119,0.0569867979553,0.691422350225,-0.133986334044
273,-1.03362410144,-1.74867244222,0.195944181487,-1.43484720477,1.61089199735,1.71997289797
274,-1.94379824993,0.0186901294186,-0.69445051966,-0.436215153443,1.60395923333,0.631447575222
275,-0.947757419928,1.40929796479,-0.061459411331,1.52707220167,2.08436302602,2.45112096034
276,0.567268124179,1.28818983289,1.34464770061,0.331848817486,2.00134349344,-0.408822627004
277,1.39391538987,0.119089786243,1.20793634986,-1.44737439517,1.79087409759,-1.11999876033
278,1.04146614267,-0.696702139563,0.0829338194853,-1.69953894088,2.12777542058,0.290363929823
279,0.0377562054908,-1.20538077914,-0.938901252346,-0.0988260245227,2.02571136581,0.348549951376
280,-0.987541163997,-0.625740636129,0.302689127941,1.91452283954,1.16084016355,0.457408835553
281,-1.44007438809,0.00144086577737,0.684601956437,0.383430000955,1.54211022933,-1.66535936506
282,-0.864908806308,0.693625490735,1.53384747707,1.88984064166,0.253322842006,-1.40717585995
283,-0.0390178794215,0.906614908985,1.76084709494,-1.39460051879,-0.480951803549,0.556314253904
284,0.490012083946,-0.0680499224346,0.267289858307,-0.377079790078,0.270547655934,-0.389905370788
285,0.555861484074,0.212059606883,0.0274957173456,-0.206413340165,-0.261976387934,-0.417904438329
286,0.497493640235,-0.59417033567,0.679139526145,0.750561889281,-0.752515958377,0.173449207822
287,-0.285700207519,-0.77026090384,0.643155979196,-1.0574087299,-0.194697358552,0.113606950298
288,-0.843757557401,-0.304711010885,0.16822061725,0.491631843859,-0.41159490185,1.62247343379
289,-0.387953018218,0.720047585403,1.12047506437,0.0644781837713,0.0182711208336,-1.81600407684
290,0.459115839204,0.220963526714,1.32336894323,-1.58897336714,-0.581933062719,1.93485684312
291,0.307244379063,-0.526995267531,1.10437904035,0.925116439465,0.404791583721,-0.374650802008
292,-0.667237790947,-1.04711966477,1.79689471091,0.253669176865,0.710439822034,-2.93063444742
293,-1.35547357915,-0.207738282765,1.03283450903,-0.693344173805,-0.0412888892569,-0.886469690148
294,-1.07830900658,0.679869410973,-0.0188319490367,-1.76210509075,-0.3370278176,-0.27461428877
295,-0.104581431906,1.22837259887,-0.907803714827,0.554018423489,-0.618432250544,0.52127789414
296,0.99968910068,0.498783600559,0.358023722347,1.31714176122,-0.021911420546,0.590510261715
297,0.818685281643,-0.926120968346,1.0131781181,0.85563395152,0.342933569915,-1.51976933169
298,-0.02944893344,-1.30223141969,1.66287312099,0.229912265389,0.648179456415,0.68123933782
299,-1.18332260265,-0.878735539113,1.09558803726,0.201573703574,0.594091360527,-0.940517246856
300,-1.30835265372,0.70468561814,0.508185245265,-1.29887710125,-0.444982910602,0.823877419468
301,-0.0894385382488,1.1534463308,-0.0951065086128,-0.309008374035,-0.690924342169,-1.26430610306
302,0.888767121823,0.300706430536,-0.561075454574,0.271919378581,-1.39778621578,2.22871876476
303,0.881616201849,-0.379749540441,-0.359806850714,0.627784460975,-0.868636979012,-0.128705045093
304,0.211636406475,-0.795353313584,-0.287342358544,0.399793694292,-0.898584835084,1.50538637152
305,-0.0235108220043,0.308088079411,-0.336411096026,0.0139163537808,-0.877491363964,0.356797927839
306,0.0881589134094,-0.180078445877,-1.20218054631,-1.96728884822,-1.14213255396,0.461178754819
307,-0.46310611072,-0.811976983809,-1.45052112897,-1.03276074016,-0.756150562881,0.664408976628
308,-0.885296376645,0.079971407309,-0.651804334975,1.50622316018,-1.36094835485,-1.1389417501
309,-0.38954885683,0.720218068084,-0.232596094548,0.473529021844,-1.04862768154,0.797127092252
310,0.342998099158,0.45838874809,0.320836675294,-0.544463542931,-1.70293819595,0.0731638890442
311,0.725421409334,0.0117147141914,0.296720481428,1.39154860452,-2.31618136373,1.12534168806
312,0.327662663197,-0.469995369504,1.04394383489,-0.325763172146,-2.12169998823,0.123945753283
313,0.134263463524,-0.15343303446,-0.70896947552,-3.57807369925,-2.21092574862,-0.0662086659534
314,0.0901486386117,-0.0802424191221,-1.91331781278,1.10430314192,-1.75220229947,0.834015031591
315,-0.111909418298,-0.442665236498,-0.569342396011,1.29174584099,-0.361275078681,0.777984309505
316,-0.590942637618,-0.262732642801,0.0617465107285,0.745683382181,0.244543796581,0.188427597069
317,-0.733830116049,-0.0451861851328,0.0545496006073,-1.70668263574,0.648674443105,-0.35231782434
318,-0.436781921779,0.209105991597,-0.909541454369,-0.231146183866,0.459213197524,-0.346815690172
319,-0.130012751318,0.187739626349,-0.323396282392,0.764264282053,0.137045906,0.886977789904
320,0.183321697847,0.265928910106,0.433250589343,0.859365471945,-0.231153854993,0.14574372686
321,0.0658431721611,-0.539892371622,0.446974201086,-0.981380743598,0.641630846395,1.71327627313
322,-0.541890335989,-0.371709454939,-0.548175984881,0.283653462647,1.15647518322,0.198071712592
323,-0.121880814398,0.802005200149,-0.47930069679,0.117126507175,1.21317833101,-0.469234244905
324,0.114814540904,-0.209919757999,-0.330943562389,0.546144034955,1.0597156232,1.54172082334
325,-0.113865143936,-0.464702207039,-0.277929304695,0.326958332952,1.45448196047,-0.0144408971377
326,-0.324175777355,0.0221165547327,-0.446956136014,1.12552921407,2.02021759739,-0.741528635941
327,-0.40412536861,0.183355780812,1.08725812994,0.629460231082,1.86960824081,0.0552721070406
328,-0.189730170703,0.27949543605,1.79177522712,0.96408517645,1.81639559055,-1.10173345708
329,-0.0267263388811,-0.0345075023243,1.30074938097,-1.43918076776,0.287407691723,-0.0901875511194
330,-0.225349028009,-0.148457904814,0.0520513351223,-1.17798410374,0.899437375873,0.923932227005
331,-0.0797376098986,0.215475436581,-0.603222024648,0.24242312623,0.381585908491,-0.193455064734
332,-0.155112384575,-0.25212454536,0.299347252142,0.890779759342,0.707672793637,0.697272966475
333,0.103802068626,0.331647252528,0.260332788996,-1.54013065611,0.716343248109,-0.15309774659
334,0.615390358769,0.796698913857,-0.975007582398,-0.862082365951,-0.240046382707,-2.41034569092
335,1.55000813038,0.152791696909,-0.533609792785,1.62730167023,-0.795311742075,-2.55413579332
336,0.620053555351,-1.72463325713,1.31209605228,1.17280316367,-0.475523568451,-0.536116602475
337,-1.13572388319,-1.36326959099,1.38816169583,0.160755909613,0.0350378343254,-0.459569555725
338,-1.6824157659,0.230008841993,0.651448298932,-2.01801449459,-0.0327062935683,0.487314705226
339,-0.311105993937,1.96964362689,-0.62703570616,-0.764542976527,0.125145057291,0.530943649031
340,1.16994458873,1.07322557339,-1.699629088,-0.916752169309,0.26618875802,-0.495638762696
341,1.42238765682,-0.973777558857,-2.27435121867,0.0128184014135,-0.64833902935,-0.441090799973
342,0.0447142541414,-1.66544872789,-0.929282640944,2.3251555327,-1.32185656015,-0.539968192321
343,-1.46482662818,-1.04156197991,1.13736767788,0.711560899223,-0.865386228756,0.654252379216
344,-1.75878146706,0.59659265248,1.83214617823,0.422374271972,-0.691803871407,0.44861434234
345,-0.458416997243,2.17079562952,1.55140576322,-1.45988794064,-0.149806884523,-1.16566073746
346,1.22237413151,1.12872798638,0.414877081983,-0.988684878645,-1.71041979823,-1.37450874962
347,1.43110326506,-0.568601872312,-1.22703278429,-1.54231564352,-1.18000413997,0.373286695397
348,0.144070386558,-1.39678191347,-1.05227219091,1.41433650295,-1.40420968061,-0.890855238021
349,-0.817427979926,-0.42565560381,-0.150463020947,0.265485165495,-2.12429259084,0.0879907132066
350,-0.759896375777,0.540505361864,-0.12527325637,0.0276082410285,-1.77403283652,2.10190985356
351,0.367263560915,1.28374982944,-0.959728405694,-1.73755770393,-0.963608087404,-1.22417171711
352,1.0399496649,0.085425311836,-2.31849250061,0.614335225643,-2.17366285314,0.739424155663
353,0.68061910226,-0.568923613282,-1.56732817062,1.28613770857,-1.70018513538,0.999142964036
354,-0.302524311179,-0.978352318573,-1.33124581843,-0.437971072682,-1.5246318486,0.36452544222
355,-1.15871550469,-0.437619240208,-0.944619790654,0.320234038381,-1.75123038333,-0.13157042324
356,-0.712037158963,1.03684899153,-0.386946065488,0.409440792459,-0.928707648193,0.835536856636
357,0.0450444180926,0.711661676215,0.130068312129,2.01820152956,-0.390738761294,-0.747566722311
358,0.375520540066,0.165133583038,0.573723013374,0.793749733408,-0.681311593264,0.815959916074
359,0.424551488571,-0.0567998331553,0.916742584781,0.176144804224,0.140322470889,0.149095119233
360,0.324170465032,-0.546487895856,0.463825694036,1.38933347177,0.406905325975,-0.785919304669
361,-0.273633114911,-0.0425495108972,-0.635265387006,-1.93320904165,0.324891648603,1.49064040997
362,-0.224668023133,0.37410989083,-2.16105365738,-0.341173476993,0.780319178814,-0.43355721282
363,0.0590752444601,0.37674235075,-1.56521732416,0.127557976825,0.511906827567,-0.640615441554
364,0.367132548271,0.428867603366,-0.28378378195,0.528956677385,-0.252893684769,-0.0879376631901
365,0.496093281096,-0.344374850359,-0.028961598948,-0.348858595012,0.387615026578,2.02609077294
366,-0.335582119057,-0.857505969188,-0.850539469671,-0.322114828693,0.971635787385,0.948860552435
367,-0.961487523384,-0.464305645456,-1.24751409791,-0.259197849515,1.0817956288,-0.965328923329
368,-0.422691343671,1.66815184362,-0.711373733246,1.1566756966,1.59770788371,0.150128970907
369,0.635199328145,0.625728132349,-0.686272611889,0.536520402687,0.690526789438,-1.45557282799
370,1.18162975244,0.229778683794,-0.482613484991,-1.66624219713,-0.340705229917,0.321545010611
371,0.85398016775,-0.417285206991,-0.777154585627,0.794624895463,0.342540059983,0.887998446946
372,-0.250809834546,-1.18054629759,-0.908734998475,0.528157229942,0.682304819158,-1.41914969392
373,-1.2386613873,-0.435090247798,0.0743595853391,3.33793059239,0.68707804317,-1.02209098753
374,-0.742623921294,1.41968205805,2.07914499403,0.438566876768,-0.0252563890422,0.0798384334639
375,0.478883166231,1.03156658855,0.817539198804,-2.02564254026,0.322743732883,0.88015709529
376,1.02150532607,-0.114678596648,-0.0345191958999,-0.0733675102809,0.0563869856002,0.365555775313
377,0.519277036821,-0.929865609613,-0.595033869653,-0.0113821601971,0.63330978373,0.228132035339
378,-0.581397409357,-1.10835777873,-0.192496940197,-0.265974876393,0.412303988104,-1.08622981398
379,-0.931731508228,-0.142855062514,-0.796455460526,-0.298363596561,0.641708673936,0.852394401968
380,-0.87820625106,0.167351643882,-0.960998425668,0.303417197943,0.288118301426,-2.10188440191
381,-0.589099223716,-0.19688554044,0.0430453085284,0.437078126049,-0.310992556428,-0.880832845165
382,-0.580984974706,0.104206597413,0.680675880052,-0.154171524557,-0.0441298292929,-1.0729705301
383,-0.254830346878,0.42317029707,-0.515828742953,-0.305679990541,0.232971709761,0.241591633234
384,0.0156130816204,0.0398074163859,-0.570007952544,0.237061891927,-0.60566035923,-0.329268536087
385,0.181148955354,0.212668249522,-0.620041113936,-0.681682933869,-0.739606073933,0.108374619089
386,0.281378241126,-0.179076527029,-0.164817704084,1.2223770464,-0.726054503216,0.468401165753
387,0.0624616178419,0.243248831049,-0.284725940178,0.170424517405,-1.14709020091,-0.991197245901
388,0.0374130951054,-0.15037356106,0.719646596196,0.599187024853,-0.361527249597,1.32481674735
389,-0.408876163829,-0.301322805195,1.02920285591,-0.730410946788,-0.116151151371,-0.127124086594
390,-0.0145707178009,1.27185972384,0.6239055381,0.444547974665,-0.109258066401,-0.868941065455
391,0.701499731877,0.092997566969,0.942391068783,-0.184769575933,-0.765866763906,-1.59845042538
